side,entry_time,entry_price,sltp,partial_taken,exit_time,exit_price,result,pnl_pct,equity_curve
LONG,2025-06-16 11:35:00,654.53,"TradeExit(trailing_stop=653.4087192319358, sl=654.53, tp=656.5039999999999, sl_pct=0.0021542175301360795, tp_pct=0.003015904542190511, partial_tp=655.9399999999999, partial_size=0.5)",True,2025-06-16 13:55:00,656.5039999999999,WIN,,
LONG,2025-06-16 16:05:00,658.87,"TradeExit(trailing_stop=657.3400273078282, sl=657.1, tp=661.348, sl_pct=0.0026864176544689877, tp_pct=0.0037609847162565825, partial_tp=660.64, partial_size=0.5)",False,2025-06-16 17:25:00,657.1,LOSS,,
LONG,2025-06-16 18:20:00,657.17,"TradeExit(trailing_stop=656.0635960939829, sl=657.17, tp=659.1859999999998, sl_pct=0.0021912138411673402, tp_pct=0.003067699377634276, partial_tp=658.6099999999999, partial_size=0.5)",False,2025-06-16 19:20:00,658.75,PARTIAL_50,0.12021242600849408,5.150440761818706
LONG,2025-06-16 18:20:00,657.17,"TradeExit(trailing_stop=656.0635960939829, sl=657.17, tp=659.1859999999998, sl_pct=0.0021912138411673402, tp_pct=0.003067699377634276, partial_tp=658.6099999999999, partial_size=0.5)",True,2025-06-16 19:55:00,659.1859999999998,WIN,,
LONG,2025-06-16 20:40:00,658.79,"TradeExit(trailing_stop=657.7647050022109, sl=657.36, tp=660.7919999999999, sl_pct=0.0021706461846718226, tp_pct=0.0030389046585405513, partial_tp=660.2199999999999, partial_size=0.5)",False,2025-06-16 21:35:00,657.36,LOSS,,
SHORT,2025-06-17 11:15:00,653.17,"TradeExit(trailing_stop=654.922159320568, sl=655.14, tp=650.4119999999999, sl_pct=0.0030160601374833924, tp_pct=0.004222484192476749, partial_tp=651.1999999999999, partial_size=0.5)",False,2025-06-17 13:25:00,655.14,LOSS,,
SHORT,2025-06-17 13:40:00,653.63,"TradeExit(trailing_stop=655.3756797282736, sl=653.63, tp=649.8639999999999, sl_pct=0.004115478175726412, tp_pct=0.0057616694460169765, partial_tp=650.9399999999999, partial_size=0.5)",False,2025-06-17 14:55:00,650.79,PARTIAL_50,0.21724829031715434,5.36768905213586
SHORT,2025-06-17 13:40:00,653.63,"TradeExit(trailing_stop=655.3756797282736, sl=653.63, tp=649.8639999999999, sl_pct=0.004115478175726412, tp_pct=0.0057616694460169765, partial_tp=650.9399999999999, partial_size=0.5)",True,2025-06-17 15:00:00,649.8639999999999,WIN,,
SHORT,2025-06-17 20:15:00,646.96,"TradeExit(trailing_stop=648.817884282698, sl=649.8, tp=642.9840000000002, sl_pct=0.004389761345368984, tp_pct=0.006145665883516577, partial_tp=644.1200000000001, partial_size=0.5)",False,2025-06-18 08:00:00,649.8,LOSS,,
SHORT,2025-06-18 08:25:00,651.02,"TradeExit(trailing_stop=652.0837023966169, sl=651.02, tp=649.0039999999999, sl_pct=0.0022119136124851076, tp_pct=0.0030966790574791505, partial_tp=649.5799999999999, partial_size=0.5)",False,2025-06-18 09:30:00,649.3,PARTIAL_50,0.132100396301191,5.499789448437051
SHORT,2025-06-18 08:25:00,651.02,"TradeExit(trailing_stop=652.0837023966169, sl=651.02, tp=649.0039999999999, sl_pct=0.0022119136124851076, tp_pct=0.0030966790574791505, partial_tp=649.5799999999999, partial_size=0.5)",True,2025-06-18 09:35:00,649.0039999999999,WIN,,
