candle_range,atr_5,volume,alt_btc_ratio,volume_ma_5,ema_divergence,lower_wick,body_size,upper_wick,rsi_7_prev,ema_14_slope,rsi_7,ema_14,ema_7,low,timestamp,binary_label
0.1090000099999999,0.1277999999999998,470639.38,4.8423215440022166e-05,785655.4579999999,-0.0420969142897655,0.0140000000000002,0.0949999999999997,0.0,29.044830344760072,-0.0199531289118182,11.067959660665736,4.32469533792682,4.282598423637055,4.181,2024-11-12 15:00:00+00:00,0
0.1240000099999996,0.1313999999999996,710532.13,4.7983283065405606e-05,715487.1799999999,-0.0489204751421192,0.08,0.0179999999999997,0.0259999999999998,11.067959660665736,-0.0198260450569094,16.618072410305984,4.304869292869911,4.255948817727791,4.096,2024-11-12 16:00:00+00:00,0
0.0730000099999995,0.1147999999999996,224424.81,4.809921846531641e-05,590144.1679999998,-0.0509084405247461,0.0099999999999997,0.0069999999999996,0.056,16.618072410305984,-0.0162492390493209,29.767432168743056,4.28862005382059,4.2377116132958434,4.166,2024-11-12 17:00:00+00:00,0
0.0850000099999999,0.1037999999999996,296543.97,4.786229533378658e-05,455139.5839999999,-0.0426870033392949,0.0049999999999998,0.0670000000000001,0.0129999999999999,29.767432168743056,-0.005149340509412,46.07141705357426,4.283470713311178,4.240783709971883,4.178,2024-11-12 18:00:00+00:00,0
0.0460000100000002,0.0873999999999998,248127.78,4.778799850469448e-05,390053.614,-0.037203502390775,0.0060000000000002,0.0140000000000002,0.0259999999999998,46.07141705357426,-0.0059294284414903,50.98812818510286,4.277541284869687,4.240337782478912,4.233,2024-11-12 19:00:00+00:00,0
0.0520000099999996,0.0759999999999998,227322.73,4.714266075502022e-05,341390.28399999987,-0.0348491100278787,0.0069999999999996,0.0209999999999999,0.024,50.98812818510286,-0.0079388379826248,46.69116445447976,4.269602446887062,4.234753336859184,4.211,2024-11-12 20:00:00+00:00,0
0.0670000100000001,0.0645999999999999,222005.23,4.801659830789371e-05,243684.90399999992,-0.0299404513243999,0.0410000000000003,0.0190000000000001,0.0069999999999996,46.69116445447976,-0.0043469929182746,39.075618759271855,4.265255453968788,4.235315002644388,4.177,2024-11-12 21:00:00+00:00,0
0.1180000100000003,0.0736,176831.76,4.876286797905003e-05,234166.2939999999,-0.016068474789658,0.0280000000000004,0.0819999999999998,0.008,39.075618759271855,0.0072992728041612,77.53301573871758,4.272554726772949,4.256486251983291,4.21,2024-11-12 22:00:00+00:00,0
0.1110000099999997,0.0788,400761.68,4.8003450972865775e-05,255009.8359999999,-0.0179494075490866,0.0070000000000005,0.0969999999999995,0.0069999999999996,77.53301573871758,-0.0067406302363934,57.51632671195145,4.265814096536555,4.247864688987469,4.215,2024-11-12 23:00:00+00:00,0
0.0820000099999998,0.0859999999999999,443187.21,4.803498409813721e-05,294021.72199999995,-0.0177570335910806,0.0090000000000003,0.008,0.0649999999999995,57.51632671195145,-0.0049085462048736,57.51632671195145,4.260905550331682,4.243148516740601,4.212,2024-11-13 00:00:00+00:00,0
0.12500001,0.1006,473424.09,4.752217843297599e-05,343241.99399999995,-0.0211234227320069,0.0579999999999998,0.032,0.0350000000000001,57.51632671195145,-0.0089207400442239,39.78101173477801,4.251984810287458,4.230861387555451,4.136,2024-11-13 01:00:00+00:00,0
0.1550000100000002,0.1182,865777.83,4.708198661628806e-05,471996.5139999999,-0.0292574615825413,0.0809999999999995,0.0540000000000002,0.0200000000000004,39.78101173477801,-0.0153313080383279,34.062492548829724,4.23665350224913,4.2073960406665885,4.056,2024-11-13 02:00:00+00:00,0
