volume,atr_5,volume_ma_5,alt_btc_ratio,candle_range,rsi_7_prev,ema_14_prev,high,ema_7_prev,low,ema_14,volume_slope,lower_wick,body_size,ema_divergence,timestamp,binary_label
6864982.0,0.0002259999999999,6112264.84,3.7636917662319433e-07,0.00024001,78.37096490872483,0.0236895761229844,0.02416,0.0239242843920019,0.02392,0.0237202993065865,-4863675.300000001,0.0,0.00017,0.0002029139874149,2024-10-07 08:00:00+00:00,0
10461336.8,0.0002739999999999,7405209.94,3.739865462927793e-07,0.00042001,52.23334875460763,0.0237202993065865,0.02395,0.0239232132940014,0.02353,0.023709592732375,3596354.8000000007,0.00011,0.0002799999999999,0.0001428172381261,2024-10-07 09:00:00+00:00,0
27809036.4,0.000554,11855350.66,3.712744556178357e-07,0.00164001,33.33074094237128,0.023709592732375,0.02364,0.0238524099705011,0.022,0.023661647034725,17347699.599999998,0.00135,0.00029,6.516044315083361e-05,2024-10-07 10:00:00+00:00,1
7931808.5,0.000576,12959164.2,3.712653305338491e-07,0.00030001,23.930192210722566,0.023661647034725,0.02347,0.0237268074778758,0.02317,0.0236320940967616,-19877227.9,0.00017,9.99999999999994e-05,2.3011511645208704e-05,2024-10-07 11:00:00+00:00,0
5818697.0,0.00056,11777172.14,3.702094020784204e-07,0.0002000099999999,23.274457575835868,0.0236320940967616,0.02344,0.0236551056084068,0.02324,0.0235851482171934,-2113111.5,3.999999999999837e-05,0.00016,-2.381901088829158e-05,2024-10-07 12:00:00+00:00,1
10110781.7,0.000578,12426332.08,3.700122412908449e-07,0.00033001,22.879998644148174,0.0235851482171934,0.02356,0.0235613292063051,0.02323,0.0235711284549009,4292084.699999999,3.999999999999837e-05,0.00021,-3.013155017212235e-05,2024-10-07 13:00:00+00:00,0
26452470.4,0.000622,15624558.8,3.703594314842084e-07,0.0006400099999999,24.16525702667356,0.0235711284549009,0.02412,0.0235409969047288,0.02348,0.0235883113275808,16341688.7,0.0,0.0002199999999999,-7.563649034206948e-06,2024-10-07 14:00:00+00:00,0
10255066.8,0.0003459999999999,12113764.88,3.702970545909294e-07,0.0002600099999999,36.42675009106682,0.0235883113275808,0.02373,0.0235807476785466,0.02347,0.0235858698172367,-16197403.599999998,9.99999999999994e-05,0.0001199999999999,-7.8090583267576e-06,2024-10-07 15:00:00+00:00,0
16347381.2,0.0003459999999999,13796879.419999998,3.713575232803561e-07,0.0003000099999999,37.22437539687755,0.0235858698172367,0.02377,0.0235780607589099,0.02347,0.0236010871749385,6092314.399999999,9.99999999999994e-05,0.0001299999999999,7.458394243976124e-06,2024-10-07 16:00:00+00:00,0
6558633.1,0.0003459999999999,13944866.64,3.7261052532286513e-07,0.0002000099999999,52.45600662257074,0.0236010871749385,0.02378,0.0236085455691824,0.02358,0.02362494221828,-9788748.1,0.0001299999999999,7.000000000000062e-05,2.646695860682169e-05,2024-10-07 17:00:00+00:00,0
10449231.6,0.0003979999999999,14012556.62,3.697810590631365e-07,0.00059001,71.2821883631828,0.02362494221828,0.02378,0.0236514091768868,0.02319,0.023573616589176,3890598.5,5.000000000000143e-05,0.0005299999999999,-2.505970651088888e-05,2024-10-07 18:00:00+00:00,0
26243469.6,0.0003599999999999,13970756.46,3.6808557634659683e-07,0.00045001,43.14861616223882,0.023573616589176,0.02339,0.0235485568826651,0.02294,0.0235411343772859,15794238.000000002,0.00029,9.99999999999994e-05,-4.721671528703717e-05,2024-10-07 19:00:00+00:00,0
4411011.9,0.0003639999999999,12801945.48,3.6655030149159e-07,0.0002800099999999,51.79595272180544,0.0235411343772859,0.02336,0.0234939176619988,0.02308,0.0234823164603144,-21832457.700000003,1.9999999999999185e-05,0.0002599999999999,-8.687821381530084e-05,2024-10-07 20:00:00+00:00,0
10272216.2,0.000372,11586912.48,3.686054799453214e-07,0.00034001,36.61791320146178,0.0234823164603144,0.0234,0.0233954382464991,0.02306,0.0234660075989391,5861204.299999999,2.9999999999998778e-05,0.0002699999999999,-7.942891406482327e-05,2024-10-07 21:00:00+00:00,0
8859725.0,0.000398,12047130.86,3.689707301362487e-07,0.00033001,38.354325477545565,0.0234660075989391,0.02338,0.0233865786848743,0.02305,0.0234105399190806,-1412491.1999999993,0.0,0.0003099999999999,-0.0001081059054248,2024-10-07 22:00:00+00:00,0
10307967.4,0.000338,12018878.02,3.6818590897402933e-07,0.0002900099999999,34.14488405982668,0.0234105399190806,0.02316,0.0233024340136557,0.02287,0.0233438012632032,1448242.4000000004,3.999999999999837e-05,0.00014,-0.0001394757529613,2024-10-07 23:00:00+00:00,0
9124912.8,0.0002879999999999,8595166.66,3.6944682731342294e-07,0.0002000099999999,26.05950050603916,0.0233438012632032,0.02311,0.0232043255102418,0.02291,0.0233126277614427,-1183054.5999999996,0.0,0.0001999999999999,-0.0001318836287614,2024-10-08 00:00:00+00:00,0
12677304.5,0.0002819999999999,10248425.18,3.693117724234756e-07,0.00025001,31.07221748292436,0.0233126277614427,0.02324,0.0231807441326813,0.02299,0.0232882773932504,3552391.7,9.99999999999994e-05,4.000000000000184e-05,-0.0001202192937393,2024-10-08 01:00:00+00:00,0
3716710.8,0.0002499999999999,8937324.1,3.701475079229724e-07,0.0001800099999999,45.59744654299363,0.0232882773932504,0.02325,0.023168058099511,0.02307,0.0232818404074836,-8960593.7,7.000000000000062e-05,9.99999999999994e-05,-9.579683285042272e-05,2024-10-08 02:00:00+00:00,0
1760491.4,0.0002199999999999,7517477.380000001,3.694726791399621e-07,0.0001800099999999,46.45413244939256,0.0232818404074836,0.0233,0.0231860435746332,0.02312,0.0232629283531525,-1956219.4,1.9999999999999185e-05,9.99999999999994e-05,-8.839567217758248e-05,2024-10-08 03:00:00+00:00,0
3618231.5,0.0002159999999999,6179530.2,3.679725145107497e-07,0.0002700099999999,51.75120825914206,0.0232629283531525,0.02325,0.0231745326809749,0.02298,0.0232372045727321,1857740.1,8.99999999999998e-05,8.99999999999998e-05,-8.88050620009781e-05,2024-10-08 04:00:00+00:00,0
12204481.9,0.0002439999999999,6795444.0200000005,3.6549853760596057e-07,0.00034001,34.73428273706155,0.0232372045727321,0.02309,0.0231483995107312,0.02275,0.0231855772963679,8586250.4,9.99999999999994e-05,0.00022,-0.0001117776633194,2024-10-08 05:00:00+00:00,0
9367808.8,0.000252,6133544.88,3.665047604025122e-07,0.00029001,38.368969967560695,0.0231855772963679,0.02295,0.0230737996330484,0.02266,0.0231488336568521,-2836673.1,0.0001899999999999,6.000000000000103e-05,-0.0001159839320658,2024-10-08 06:00:00+00:00,0
6071794.3,0.00027,6604561.58,3.661746415556229e-07,0.0002700099999999,49.99551322317228,0.0231488336568521,0.02292,0.0230328497247863,0.02265,0.0231049891692718,-3296014.500000001,0.00017,8.99999999999998e-05,-0.0001253518756821,2024-10-08 07:00:00+00:00,0
5862824.3,0.000266,7425028.159999999,3.664508553671191e-07,0.00016001,28.355246466787293,0.0231049891692718,0.02291,0.0229796372935897,0.02275,0.0230736572800356,-208970.0,7.000000000000062e-05,5.000000000000143e-05,-0.0001214293098433,2024-10-08 08:00:00+00:00,0
4688946.0,0.00026,7639171.06,3.668206119284178e-07,0.00024001,31.425428885682948,0.0230736572800356,0.02296,0.0229522279701922,0.02272,0.0230558363093642,-1173878.2999999998,0.00015,6.999999999999715e-05,-0.00010666533172,2024-10-08 09:00:00+00:00,0
5007574.2,0.000222,6199789.5200000005,3.669238759317451e-07,0.00015001,27.26983501749804,0.0230558363093642,0.023,0.0229491709776442,0.02285,0.0230403914681156,318628.2000000002,8.99999999999998e-05,0.0,-9.35132348824988e-05,2024-10-08 10:00:00+00:00,0
5875438.0,0.000214,5501315.359999999,3.6743095818999773e-07,0.00025001,32.1388397878835,0.0230403914681156,0.02309,0.0229468782332331,0.02284,0.0230363392723669,867863.7999999998,9.99999999999994e-05,7.000000000000062e-05,-7.368059744203292e-05,2024-10-08 11:00:00+00:00,0
3531463.3,0.000214,4993249.16,3.648302370275465e-07,0.00027001,44.63727748317167,0.0230363392723669,0.02304,0.0229626586749248,0.02277,0.0230021607027179,-2343974.7,1.0000000000003062e-05,0.0002299999999999,-8.51666965243289e-05,2024-10-08 12:00:00+00:00,0
15065778.4,0.000268,6833839.98,3.636059621859318e-07,0.0004300099999999,43.854263511498814,0.0230021607027179,0.02294,0.0229169940061936,0.02251,0.0229912059423555,11534315.1,0.00027,0.0001399999999999,-7.346043771034455e-05,2024-10-08 13:00:00+00:00,0
9348296.6,0.000316,7765710.1,3.6254738921278164e-07,0.0004800099999999,50.76376390234896,0.0229912059423555,0.02302,0.0229177455046452,0.02254,0.0229603784833748,-5717481.800000001,0.0002199999999999,0.00017,-8.206935489090891e-05,2024-10-08 14:00:00+00:00,0
9515668.8,0.0003759999999999,8667329.02,3.62188485392293e-07,0.0004500099999999,45.82887774799662,0.0229603784833748,0.02283,0.0228783091284839,0.02238,0.0229069946855915,167372.20000000112,0.0001799999999999,0.0001999999999999,-0.0001082628392285,2024-10-08 15:00:00+00:00,0
8134752.7,0.0004059999999999,9119191.96,3.632731340898194e-07,0.0004000099999999,32.18131874446861,0.0229069946855915,0.02276,0.0227987318463629,0.02236,0.0228833953941793,-1380916.1000000006,0.0001899999999999,0.0001799999999999,-0.0001018465094071,2024-10-08 16:00:00+00:00,0
11999019.5,0.0004319999999999,10812703.2,3.598105841689113e-07,0.00040001,39.1724308555053,0.0228833953941793,0.02274,0.0227815488847722,0.02234,0.022825609341622,3864266.8,0.00011,0.0002699999999999,-0.0001269476780429,2024-10-08 17:00:00+00:00,0
8226795.1,0.0003959999999999,9444906.54,3.601632697221993e-07,0.00025001,30.39829769532908,0.022825609341622,0.02253,0.0226986616635791,0.02228,0.0227648614294058,-3772224.4,8.99999999999998e-05,8.000000000000021e-05,-0.0001483651817214,2024-10-08 18:00:00+00:00,0
7956172.6,0.0003399999999999,9166481.74,3.603471606716177e-07,0.0002000099999999,24.60180783607256,0.0227648614294058,0.02247,0.0226164962476843,0.02227,0.0227202132388183,-270622.5,9.99999999999994e-05,5.999999999999756e-05,-0.000150341053055,2024-10-08 19:00:00+00:00,0
9960381.6,0.0003119999999999,9255424.3,3.629806528908164e-07,0.0003100099999999,33.94277431724544,0.0227202132388183,0.02268,0.0225698721857632,0.02237,0.0227108514736425,2004209.0,5.999999999999756e-05,0.00022,-0.0001209473343201,2024-10-08 20:00:00+00:00,0
9255275.9,0.0002559999999999,9479528.94,3.616055028094089e-07,0.0001200099999999,38.459237481518194,0.0227108514736425,0.02267,0.0225899041393224,0.02255,0.0226934046104902,-705105.6999999993,2.9999999999998778e-05,7.000000000000062e-05,-0.0001059765059984,2024-10-08 21:00:00+00:00,0
5412547.6,0.0002199999999999,8162234.56,3.6011252752512625e-07,0.0002200099999999,41.663966224411375,0.0226934046104902,0.0226,0.0225874281044918,0.02238,0.0226529506624248,-3842728.3000000007,9.999999999999593e-06,0.0001899999999999,-0.0001148795840559,2024-10-08 22:00:00+00:00,0
3725913.8,0.0001959999999999,7262058.3,3.605183935969617e-07,0.00013001,42.05332361434297,0.0226529506624248,0.02245,0.0225380710783688,0.02232,0.0226205572407682,-1686633.7999999998,7.000000000000062e-05,1.9999999999999185e-05,-0.0001145039319915,2024-10-08 23:00:00+00:00,0
5169103.6,0.0001919999999999,6704644.5,3.611996009910867e-07,0.0001800099999999,32.60621474453022,0.0226205572407682,0.02252,0.0225060533087766,0.02234,0.0225978162753324,1443189.7999999998,7.000000000000062e-05,4.000000000000184e-05,-0.0001057762937499,2024-10-09 00:00:00+00:00,0
5201672.7,0.0001919999999999,5752902.72,3.624154944640312e-07,0.00031001,49.99485347096623,0.0225978162753324,0.02274,0.0224920399815824,0.02243,0.0226007741052881,32569.10000000056,3.0000000000002247e-05,0.00016,-7.674411910127063e-05,2024-10-09 01:00:00+00:00,0
2672083.1,0.000196,4436264.16,3.613644543613558e-07,0.00014001,66.22774552962719,0.0226007741052881,0.02262,0.0225240299861868,0.02248,0.0225873375579163,-2529589.6,1.9999999999999185e-05,0.00011,-6.931506827623571e-05,2024-10-09 02:00:00+00:00,0
1950083.1,0.000182,3743771.26,3.606111926982805e-07,0.00015001,54.21229534858507,0.0225873375579163,0.02255,0.0225180224896401,0.0224,0.0225756925501942,-722000.0,9.99999999999994e-05,0.0,-6.217568296409265e-05,2024-10-09 03:00:00+00:00,0
2230076.5,0.000182,3444603.8,3.600769746733565e-07,0.00013001,37.700591735374616,0.0225756925501942,0.02255,0.0225135168672301,0.02242,0.0225589335435016,279993.3999999999,3.0000000000002247e-05,4.999999999999796e-05,-6.12958930790615e-05,2024-10-09 04:00:00+00:00,0
3056414.3,0.000184,3022065.9400000004,3.616206169494032e-07,0.0001900099999999,38.97842628840662,0.0225589335435016,0.02264,0.0224976376504225,0.02245,0.022565742404368,826337.7999999998,0.0,0.00016,-4.001416655115622e-05,2024-10-09 05:00:00+00:00,0
2138561.6,0.00015,2409443.72,3.6136472849591545e-07,0.0001400099999999,69.63415287374801,0.022565742404368,0.02268,0.0225257282378169,0.02254,0.0225649767504523,-917852.6999999996,1.9999999999999185e-05,7.000000000000062e-05,-3.068057208964817e-05,2024-10-09 06:00:00+00:00,0
4116832.3,0.0001439999999999,2698393.56,3.611297822398653e-07,0.0001100099999999,62.70442489874081,0.0225649767504523,0.02256,0.0225342961783627,0.02245,0.022554979850392,1978270.7,3.999999999999837e-05,7.000000000000062e-05,-3.1757716620010173e-05,2024-10-09 07:00:00+00:00,0
2758679.0,0.000152,2860112.74,3.600965985674334e-07,0.00019001,53.21979776476835,0.022554979850392,0.02254,0.022523222133772,0.02235,0.0225316492036731,-1358153.2999999998,3.0000000000002247e-05,0.0001099999999999,-4.4232603344081245e-05,2024-10-09 08:00:00+00:00,0
3293381.9,0.0001579999999999,3072773.82,3.612037899255461e-07,0.00016001,28.56785758922992,0.0225316492036731,0.0225,0.022487416600329,0.02234,0.0225260959765166,534702.8999999999,4.000000000000184e-05,0.0001099999999999,-3.803352626992329e-05,2024-10-09 09:00:00+00:00,0
3743627.9,0.0001459999999999,3210216.54,3.612228479485117e-07,0.0001300099999999,49.08466195211522,0.0225260959765166,0.02251,0.0224880624502467,0.02238,0.0225159498463144,450246.0,7.000000000000062e-05,1.9999999999999185e-05,-3.740300862939069e-05,2024-10-09 10:00:00+00:00,0
8161293.4,0.00015,4414762.9,3.6221864951768493e-07,0.00016001,45.75728303421643,0.0225159498463144,0.02256,0.022478546837685,0.0224,0.0225178232001392,4417665.5,5.000000000000143e-05,8.000000000000021e-05,-2.641307187539743e-05,2024-10-09 11:00:00+00:00,0
16244419.8,0.00019,6840280.4,3.601161665053243e-07,0.00031001,56.44524005354236,0.0225178232001392,0.02253,0.0224914101282638,0.02222,0.0224914467734539,8083126.4,9.99999999999994e-05,0.00021,-4.288917725612032e-05,2024-10-09 12:00:00+00:00,0
13223060.1,0.000204,8933156.620000001,3.5808487857556974e-07,0.0002600099999999,28.35524646678691,0.0224914467734539,0.02235,0.0224485575961978,0.02209,0.0224432538703267,-3021359.700000001,4.000000000000184e-05,0.0001799999999999,-7.433567317838632e-05,2024-10-09 13:00:00+00:00,0
15466466.9,0.0002279999999999,11367773.62,3.581530486889352e-07,0.0002800099999999,23.454763168615017,0.0224432538703267,0.02235,0.0223689181971483,0.02207,0.0224054866876165,2243406.8000000007,6.000000000000103e-05,2.9999999999998778e-05,-8.879803975524875e-05,2024-10-09 14:00:00+00:00,0
5369886.1,0.000268,11693025.260000002,3.596187175043327e-07,0.00033001,28.56883140493709,0.0224054866876165,0.02249,0.0223166886478612,0.02216,0.022406088462601,-10096580.8,0.0,0.00025,-6.60719767050337e-05,2024-10-09 15:00:00+00:00,0
21384058.3,0.0003099999999999,14337578.24,3.5768590324426454e-07,0.0003700099999999,51.64437900381282,0.022406088462601,0.02242,0.0223400164858959,0.02205,0.0223666100009208,16014172.2,6.000000000000103e-05,0.0002899999999999,-8.409763649889004e-05,2024-10-09 16:00:00+00:00,0
6360669.2,0.0002879999999999,12360828.12,3.5871607177560405e-07,0.0002000099999999,32.72519021516814,0.0223666100009208,0.02222,0.0222825123644219,0.02202,0.0223377286674647,-15023389.1,8.000000000000021e-05,4.999999999999796e-05,-8.83443941482702e-05,2024-10-09 17:00:00+00:00,0
8698494.9,0.0002839999999999,11455915.08,3.599907902492336e-07,0.00024001,36.3613224612978,0.0223377286674647,0.02219,0.0222493842733164,0.02195,0.0222966981784694,2337825.7,8.000000000000021e-05,0.0001299999999999,-0.000102159973482,2024-10-09 18:00:00+00:00,0
8355830.4,0.000254,10033787.78,3.607944556280168e-07,0.00013001,28.06845193716164,0.0222966981784694,0.0221,0.0221945382049873,0.02197,0.0222598050880068,-342664.5,5.000000000000143e-05,9.999999999999593e-06,-0.0001089014342663,2024-10-09 19:00:00+00:00,0
16106570.7,0.0002619999999999,12181124.7,3.599800794471897e-07,0.0003700099999999,34.040018296509814,0.0222598050880068,0.02207,0.0221509036537405,0.0217,0.0221918310762726,7750740.299999999,4.999999999999796e-05,0.00027,-0.0001411533359672,2024-10-09 20:00:00+00:00,0
4346824.1,0.000246,8773677.86,3.614002230796652e-07,0.00029001,31.37039614928372,0.0221918310762726,0.02202,0.0220506777403053,0.02173,0.0221675869327696,-11759746.6,9.999999999999593e-06,0.0002699999999999,-0.0001270786275405,2024-10-09 21:00:00+00:00,0
1926519.6,0.000232,7886847.939999999,3.610315534998596e-07,0.0001300099999999,43.99753613797623,0.0221675869327696,0.02201,0.022040508305229,0.02188,0.0221385753417336,-2420304.4999999995,7.000000000000062e-05,5.999999999999756e-05,-0.0001206941128118,2024-10-09 22:00:00+00:00,0
4260185.5,0.0002099999999999,6999186.06,3.6282064686963293e-07,0.0001200099999999,28.30001792334464,0.0221385753417336,0.02208,0.0220178812289217,0.02196,0.0221200986295025,2333665.9,0.0,3.999999999999837e-05,-0.0001066877078111,2024-10-09 23:00:00+00:00,0
10972256.5,0.0002459999999999,7522471.279999999,3.6169530860005883e-07,0.00031001,43.20614267902754,0.0221200986295025,0.02205,0.0220134109216913,0.02174,0.0220854188122355,6712071.0,0.00012,0.0001399999999999,-0.000110360620967,2024-10-10 00:00:00+00:00,0
2583587.6,0.0002219999999999,4817874.659999999,3.626464606527768e-07,0.00024001,34.06331381102551,0.0220854188122355,0.02211,0.0219750581912685,0.02187,0.0220806963039374,-8388668.9,0.0,0.0001799999999999,-8.690266048605802e-05,2024-10-10 01:00:00+00:00,0
4819952.1,0.0001879999999999,4912500.26,3.623397886537385e-07,0.00012001,51.01676410868608,0.0220806963039374,0.02211,0.0219937936434513,0.02199,0.0220779367967457,2236364.4999999995,7.000000000000062e-05,0.0,-6.759156415724402e-05,2024-10-10 02:00:00+00:00,0
1473482.3,0.000184,4821892.799999999,3.616182556593421e-07,0.00011001,52.037099390859765,0.0220779367967457,0.0221,0.0220103452325885,0.02199,0.0220688785571796,-3346469.8,1.9999999999999185e-05,4.000000000000184e-05,-5.861963273827084e-05,2024-10-10 03:00:00+00:00,0
2178995.2,0.000182,4405654.74,3.6227181393851074e-07,0.0001200099999999,67.09908297919942,0.0220688785571796,0.02209,0.0220102589244414,0.02197,0.0220663614162223,705512.9000000001,3.999999999999837e-05,4.000000000000184e-05,-4.61672228913336e-05,2024-10-10 04:00:00+00:00,0
3459889.2,0.00016,2903181.28,3.629711651243127e-07,0.0002000099999999,53.696743014794585,0.0220663614162223,0.02216,0.022020194193331,0.02196,0.0220735132273927,1280894.0,8.99999999999998e-05,7.000000000000062e-05,-2.8367582394446533e-05,2024-10-10 05:00:00+00:00,0
3019251.7,0.00013,2990314.1,3.620969238934089e-07,0.0001000099999999,65.44621593615364,0.0220735132273927,0.02217,0.0220451456449982,0.02207,0.022082378130407,-440637.5,5.000000000000143e-05,1.9999999999999185e-05,-1.3518896658324536e-05,2024-10-10 06:00:00+00:00,0
1983399.6,0.0001379999999999,2423003.6,3.610837438423645e-07,0.00016001,63.45299671198121,0.022082378130407,0.02214,0.0220688592337487,0.02198,0.0220700610463527,-1035852.1,9.999999999999593e-06,0.00015,-2.0916621041231626e-05,2024-10-10 07:00:00+00:00,0
2600700.2,0.0001579999999999,2648447.18,3.589533623718876e-07,0.00021001,62.255928462278334,0.0220700610463527,0.02202,0.0220491444253115,0.02181,0.022038052906839,617300.6000000001,1.9999999999999185e-05,0.00016,-4.369458785541056e-05,2024-10-10 08:00:00+00:00,0
5983694.1,0.0001759999999999,3409386.96,3.569368418720558e-07,0.0002100099999999,27.996080548723214,0.022038052906839,0.02183,0.0219943583189836,0.02162,0.0219996458525938,3382993.8999999994,0.0001299999999999,8.000000000000021e-05,-6.637711335611557e-05,2024-10-10 09:00:00+00:00,0
5544098.8,0.000178,3826228.88,3.582447709034515e-07,0.00021001,22.80421702597937,0.0219996458525938,0.02196,0.0219332687392377,0.02175,0.021983693072248,-439595.2999999998,0.0,0.00013,-6.374151781970289e-05,2024-10-10 10:00:00+00:00,0
5550942.3,0.00019,4332567.0,3.592765499004277e-07,0.00016001,39.99569277154789,0.021983693072248,0.02203,0.0219199515544283,0.02187,0.0219872006626149,6843.5,9.999999999999593e-06,0.0001299999999999,-4.473699679371016e-05,2024-10-10 11:00:00+00:00,0
10927634.8,0.00024,6121414.04,3.574357796660215e-07,0.00041001,47.2928236518166,0.0219872006626149,0.02206,0.0219424636658212,0.02165,0.0219609072409329,5376692.500000001,0.00014,0.0002199999999999,-5.655949156702436e-05,2024-10-10 12:00:00+00:00,0
6721057.3,0.000262,6945485.459999999,3.57236567568663e-07,0.00032001,31.458199916860423,0.0219609072409329,0.02194,0.0219043477493659,0.02162,0.0219354529421418,-4206577.500000001,0.00015,1.9999999999999185e-05,-6.46921301174462e-05,2024-10-10 13:00:00+00:00,0
7436099.5,0.000264,7235966.539999999,3.594418254627731e-07,0.0002200099999999,29.21118563708476,0.0219354529421418,0.02183,0.0218707608120244,0.02161,0.0219147258831896,715042.2000000002,0.0001299999999999,4.000000000000184e-05,-6.665527417130598e-05,2024-10-10 14:00:00+00:00,0
5132316.4,0.00026,7153610.0600000005,3.592733991606426e-07,0.00019001,35.99664031357079,0.0219147258831896,0.02185,0.0218480706090183,0.02166,0.0219047624320976,-2303783.1,0.00013,4.999999999999796e-05,-5.8709475333935945e-05,2024-10-10 15:00:00+00:00,0
5140691.9,0.000298,7071559.98,3.5838596626229805e-07,0.0003500099999999,50.76376390234896,0.0219047624320976,0.02194,0.0218460529567637,0.02159,0.0218654607744846,8375.5,1.9999999999999185e-05,0.0002299999999999,-7.842105691184889e-05,2024-10-10 16:00:00+00:00,0
33421781.3,0.0003619999999999,11570389.28,3.594973478892574e-07,0.0007300099999999,41.24639094079273,0.0218654607744846,0.02207,0.0217870397175728,0.02134,0.0218073993378867,28281089.4,8.99999999999998e-05,0.0001799999999999,-0.000109619549707,2024-10-10 17:00:00+00:00,0
23832071.1,0.000358,14992592.04,3.631810085071076e-07,0.00030001,23.52747420800614,0.0218073993378867,0.02162,0.0216977797881796,0.02132,0.0217810794261684,-9589710.2,0.0001,0.0001899999999999,-0.0001052445850337,2024-10-10 18:00:00+00:00,0
5125626.7,0.000346,14530497.48,3.629832130309634e-07,0.00016001,27.77561745197588,0.0217810794261684,0.02171,0.0216758348411347,0.02155,0.021767602169346,-18706444.4,5.000000000000143e-05,8.000000000000021e-05,-9.072603849498428e-05,2024-10-10 19:00:00+00:00,0
7260991.2,0.0003419999999999,14956232.44,3.640478576611338e-07,0.00017001,42.662684816083846,0.021767602169346,0.02183,0.021676876130851,0.02166,0.0217679218800998,2135364.5,9.999999999999593e-06,0.0001,-6.776478196161145e-05,2024-10-10 20:00:00+00:00,0
3321696.5,0.000316,14592433.360000003,3.646253901865437e-07,0.00022001,49.99573207165242,0.0217679218800998,0.02195,0.0217001570981382,0.02173,0.0217921989627532,-3939294.7,1.9999999999999185e-05,0.0002,-2.958113914952945e-05,2024-10-10 21:00:00+00:00,0
3691523.3,0.000196,8646381.76,3.639355649505279e-07,0.0001300099999999,58.58171644429186,0.0217921989627532,0.02198,0.0217626178236037,0.02185,0.0218052391010528,369826.7999999998,3.999999999999837e-05,6.000000000000103e-05,-1.077573335002413e-05,2024-10-10 22:00:00+00:00,0
3811060.4,0.0001619999999999,4642179.62,3.6435132286218354e-07,0.0001300099999999,52.52153888108929,0.0218052391010528,0.02201,0.0217944633677027,0.02188,0.0218285405542457,119537.1000000001,9.999999999999593e-06,8.99999999999998e-05,1.2306971531324262e-05,2024-10-10 23:00:00+00:00,0
5426404.8,0.0001559999999999,4702335.24,3.654848713352042e-07,0.0001300099999999,71.75879633441944,0.0218285405542457,0.02207,0.021840847525777,0.02194,0.0218514018136796,1615344.4,1.9999999999999185e-05,3.999999999999837e-05,2.9233830653150467e-05,2024-10-11 00:00:00+00:00,0
3760635.3,0.0001719999999999,4002264.06,3.649806738523785e-07,0.00025001,91.29508600576736,0.0218514018136796,0.02219,0.0218806356443328,0.02194,0.0218858815718557,-1665769.5,4.999999999999796e-05,0.00012,5.209516139390025e-05,2024-10-11 01:00:00+00:00,0
3726984.8,0.0001519999999999,4083321.72,3.651328061174526e-07,0.0001200099999999,90.31238408566762,0.0218858815718557,0.02214,0.0219379767332496,0.02202,0.0219157640289416,-33650.5,8.99999999999998e-05,2.9999999999998778e-05,6.521852099559272e-05,2024-10-11 02:00:00+00:00,0
2376874.5,0.0001459999999999,3820391.96,3.650971722704326e-07,0.0001000099999999,89.07957169087555,0.0219157640289416,0.02217,0.0219809825499372,0.02207,0.0219443288250827,-1350110.2999999998,3.0000000000002247e-05,2.9999999999998778e-05,7.390808737017113e-05,2024-10-11 03:00:00+00:00,0
7057664.0,0.0001479999999999,4469712.68,3.630972591593508e-07,0.0001400099999999,87.48724144395591,0.0219443288250827,0.02216,0.0220182369124529,0.02202,0.0219570849817383,4680789.5,1.9999999999999185e-05,0.0001099999999999,6.65927026013112e-05,2024-10-11 04:00:00+00:00,0
3247172.3,0.0001479999999999,4033866.18,3.643564356435644e-07,0.0001300099999999,61.52741815571557,0.0219570849817383,0.02215,0.0220236776843396,0.02202,0.0219734736508399,-3810491.7,1.9999999999999185e-05,3.999999999999837e-05,6.428461241483885e-05,2024-10-11 05:00:00+00:00,0
3489514.6,0.0001259999999999,3979642.04,3.6496710526315794e-07,0.00014001,75.66136136406624,0.0219734736508399,0.02221,0.0220377582632547,0.02207,0.0220023438307279,242342.30000000028,9.999999999999593e-06,0.00011,7.347486671313921e-05,2024-10-11 06:00:00+00:00,0
4474895.9,0.0001239999999999,4129224.26,3.645671696056461e-07,0.0001100099999999,76.90927269464468,0.0220023438307279,0.02221,0.022075818697441,0.0221,0.0220180313199642,985381.3000000004,1.9999999999999185e-05,7.000000000000062e-05,6.883270311659404e-05,2024-10-11 07:00:00+00:00,0
3604234.5,0.0001199999999999,4374696.26,3.6476384549111173e-07,8.00100000000002e-05,63.62624127979654,0.0220180313199642,0.02215,0.0220868640230808,0.02207,0.0220329604773023,-870661.4000000004,5.000000000000143e-05,9.999999999999593e-06,6.468754000828539e-05,2024-10-11 08:00:00+00:00,0
3671638.8,0.0001219999999999,3697491.22,3.635857643322529e-07,0.0001500099999999,52.93027906019337,0.0220329604773023,0.02225,0.0220976480173106,0.0221,0.0220565657469953,67404.29999999981,2.9999999999998778e-05,8.000000000000021e-05,6.917026598761422e-05,2024-10-11 09:00:00+00:00,0
5543616.7,0.0001279999999999,4156780.1,3.628188358404186e-07,0.00016001,61.894446163734536,0.0220565657469953,0.0223,0.0221257360129829,0.02214,0.0220743569807292,1871977.9000000004,5.000000000000143e-05,0.0,6.744502900792385e-05,2024-10-11 10:00:00+00:00,0
