volume_ma_5,volume,atr_5,candle_range,ema_divergence,alt_btc_ratio,ema_14_slope,ema_7_slope,rsi_7,upper_wick,body_to_range,ema_divergence_slope,volume_slope,rsi_7_prev,rsi_7_slope,timestamp,binary_label
3533190.4,2000298.0,0.01488,0.0086000099999999,-0.0010451608310897,2.671728787965651e-05,-0.0005630512755394,-0.00087155748664,42.1641240393902,0.0055,0.162790508383113,-0.0003085062111005,311351.0,47.72338380039016,-5.559259760999964,2025-02-22 22:00:00+00:00,0
3381827.6,2136749.0,0.01248,0.0103000099999999,-0.002120851173935,2.665948289924673e-05,-0.0015279777721346,-0.0026036681149799,38.69858375169724,0.0019999999999997,0.7669895466121158,-0.0010756903428452,136451.0,42.1641240393902,-3.46554028769296,2025-02-22 23:00:00+00:00,0
4665273.8,8717021.0,0.01686,0.0342000100000002,-0.0036710215243203,2.655223643689909e-05,-0.0023775807358497,-0.0039277510862349,7.999988210543762,0.0010000000000003,0.2309940845046461,-0.0015501703503852,6580272.0,38.69858375169724,-30.69859554115348,2025-02-23 00:00:00+00:00,0
3703630.2,3975136.0,0.01754,0.0249000100000001,-0.0056295982012599,2.650933103777256e-05,-0.0032872366377363,-0.0052458133146759,9.200952928167084,0.0047000000000001,0.3694777632619352,-0.0019585766769396,-4741885.0,7.999988210543762,1.2009647176233216,2025-02-23 01:00:00+00:00,0
3840987.4,2375733.0,0.019,0.0170000099999999,-0.0082316864345619,2.6386193089180225e-05,-0.0045822717527053,-0.0071843599860073,7.436389030386834,0.0030999999999998,0.7647054325262407,-0.0026020882333019,-1599403.0,9.200952928167084,-1.7645638977802491,2025-02-23 02:00:00+00:00,0
4040378.4,2997253.0,0.02042,0.0157000099999998,-0.0086219875717228,2.6476445329516463e-05,-0.0027979688523442,-0.0031882699895051,24.950460464708826,0.0042999999999997,0.5541397744332804,-0.0003903011371608,621520.0,7.436389030386834,17.51407143432199,2025-02-23 03:00:00+00:00,0
4025875.6,2064235.0,0.0216,0.0162000099999999,-0.0078299503918199,2.654885250282481e-05,-0.0015582396720317,-0.0007662024921288,30.58604137320721,0.0009999999999998,0.4012343202257253,0.0007920371799028,-933018.0,24.950460464708826,5.635580908498383,2025-02-23 04:00:00+00:00,0
2942625.8,3300772.0,0.0177399999999999,0.0149000099999999,-0.0064241278784895,2.665665508974144e-05,-0.0006304743824272,0.0007753481309031,35.32418988578016,0.0068000000000001,0.3691272690421075,0.0014058225133304,1236537.0,30.58604137320721,4.738148512572948,2025-02-23 05:00:00+00:00,0
2588816.6,2206090.0,0.0144799999999999,0.0086000099999999,-0.0051912056488747,2.662884066923036e-05,-0.0004264111314373,0.0008065110981774,41.77944053073847,0.0038999999999997,0.1046510411034555,0.0012329222296147,-1094682.0,35.32418988578016,6.455250644958312,2025-02-23 06:00:00+00:00,0
3319410.6,6028703.0,0.0184999999999999,0.0371000100000001,-0.0013584326779962,2.6836917028852792e-05,0.0028971103527544,0.0067298833236328,67.49627050162593,0.0116,0.6576817634280931,0.0038327729708784,3822613.0,41.77944053073847,25.71682997088746,2025-02-23 07:00:00+00:00,0
3283088.0,2815640.0,0.0177799999999999,0.0121000099999997,0.000839817509008,2.684707368868477e-05,0.0021241623057202,0.0043224124927245,74.35475476076047,0.0015,0.2396692234138613,0.0021982501870043,-3213063.0,67.49627050162593,6.858484259134542,2025-02-23 08:00:00+00:00,0
3979168.0,5544635.0,0.0191599999999999,0.0231000099999999,0.0013656862135937,2.679101285939537e-05,0.0008409406649576,0.0013668093695433,81.59281926553403,0.0019,0.3246751841232914,0.0005258687045857,2728995.0,74.35475476076047,7.238064504773561,2025-02-23 09:00:00+00:00,0
3826082.6,2535345.0,0.0190999999999998,0.0146000099999997,0.0009153113311213,2.675014252465957e-05,-0.0001245180903697,-0.0005748929728421,68.94630635413216,0.0025999999999997,0.4383558641398399,-0.0004503748824724,-3009290.0,81.59281926553403,-12.64651291140187,2025-02-23 10:00:00+00:00,0
3717505.8,1663206.0,0.0197999999999998,0.0121000099999997,0.0001370572798107,2.673124419776564e-05,-0.0006279156783208,-0.0014061697296314,59.80574395335783,0.0051999999999998,0.3223137832117382,-0.0007782540513106,-872139.0,68.94630635413216,-9.140562400774328,2025-02-23 11:00:00+00:00,0
