volume,volume_ma_5,atr_5,ema_divergence,body_size,alt_btc_ratio,candle_range,rsi_7_slope,volume_slope,ema_divergence_slope,rsi_7,rsi_7_prev,lower_wick,upper_wick_ratio,ema_7_prev,timestamp,binary_label
7409486.2,3807348.520000001,0.00578,0.0021843455032896,0.01,8.666697530264993e-06,0.0125000099999999,21.55862284203785,3124707.4000000004,0.0010428759789756,79.99965000153082,58.441027159492975,0.0004999999999999,0.1599998720001031,0.5120565264381356,2024-09-17 14:00:00+00:00,0
5941437.6,4573494.5600000005,0.00694,0.0034894033728474,0.0059,8.641460362637093e-06,0.00850001,5.321176949941943,-1468048.6000000006,0.0013050578695578,85.32082695147277,79.99965000153082,9.9999999999989e-05,0.294117301038474,0.5146173948286017,2024-09-17 15:00:00+00:00,0
2971288.3,4321144.5200000005,0.00748,0.0036497108756318,0.0049,8.59810762780609e-06,0.00760001,-14.866468307726748,-2970149.3,0.0001603075027843,70.45435864374602,85.32082695147277,0.0010999999999999,0.2105260387815325,0.5180380461214513,2024-09-17 16:00:00+00:00,0
1096310.4,4340660.260000001,0.00752,0.0035389203899206,0.0008,8.573063879496777e-06,0.0038000099999999,-2.907367258440331,-1874977.9,-0.0001107904857111,67.54699138530569,70.45435864374602,0.0007999999999999,0.5789458448793633,0.5193785345910885,2024-09-17 17:00:00+00:00,0
2084479.8,3900600.460000001,0.00778,0.002963942561211,0.0032999999999999,8.577775714868326e-06,0.00650001,-2.456247979925351,988169.4,-0.0005749778287096,65.09074340538034,67.54699138530569,0.0028,0.0615383668640607,0.5201839009433165,2024-09-17 18:00:00+00:00,0
1918518.5,2802406.9200000004,0.0065,0.0025730755538426,0.0007,8.671292801376202e-06,0.0061000099999999,-1.592813551961754,-165961.30000000005,-0.0003908670073683,63.49792985341858,65.09074340538034,0.0039,0.2459012362274729,0.5199629257074874,2024-09-17 19:00:00+00:00,0
2366477.4,2087414.8800000004,0.0056,0.0021515761472584,0.0007,8.637724550898204e-06,0.00400001,-0.2405218238186961,447958.8999999999,-0.0004214994065842,63.25740802959989,63.49792985341858,0.001,0.5749985625035854,0.5199721942806155,2024-09-17 20:00:00+00:00,0
855285.1,1664214.2400000005,0.00458,0.0020508823280701,0.0021999999999999,8.641883433356973e-06,0.00250001,-15.69002044674211,-1511192.2999999998,-0.0001006938191883,47.567387582857776,63.25740802959989,0.0,0.1199995200019484,0.5198041457104616,2024-09-17 21:00:00+00:00,0
1162740.2,1677500.200000001,0.00448,0.0017187352679952,0.0015999999999999,8.627156602397642e-06,0.0032000099999999,-27.849174926159407,307455.1,-0.0003321470600748,19.71821265669837,47.567387582857776,0.0016,0.0,0.5202031092828462,2024-09-17 22:00:00+00:00,0
2795369.5,1819678.1400000008,0.0038799999999999,0.0017372151700135,0.0024999999999999,8.65802444839083e-06,0.0035000099999999,25.196775135746982,1632629.3,1.847990201830907e-05,44.91498779244535,19.71821265669837,0.0007,0.085714040817018,0.5200773319621346,2024-09-17 23:00:00+00:00,0
1720045.0,1779983.4400000006,0.0040799999999999,0.0012363199339916,0.0038,8.603917662682603e-06,0.00700001,-9.344685102592202,-1075324.5,-0.0005008952360219,35.57030268985315,44.91498779244535,0.0031999999999999,0.0,0.5206079989716009,2024-09-18 00:00:00+00:00,0
