atr_5,volume_ma_5,volume,candle_range,alt_btc_ratio,upper_wick,ema_14_slope,ema_14_prev,rsi_7,lower_wick_ratio,ema_divergence_slope,upper_wick_ratio,ema_divergence,lower_wick,body_to_range,timestamp,binary_label
0.0086,183124.814,201515.21,0.01400001,1.0204773528614049e-05,0.002,0.0019345026440537,0.5874912301695977,77.77762654350394,0.1428570408163994,0.000988254828554,0.1428570408163994,0.0038059947685255,0.002,0.7142852040819971,2024-09-02 20:00:00+00:00,0
0.0082,206419.098,246580.71,0.00700001,1.019526817619862e-05,0.004,0.0016765689581799,0.5894257328136514,66.66647222278935,0.4285708163274052,0.0005154991462757,0.571427755103207,0.0043214939148013,0.003,0.0,2024-09-02 21:00:00+00:00,0
0.0074,206948.582,223457.42,0.00500001,1.0126370703685038e-05,0.003,0.0013196930970891,0.5911023017718313,72.72704132305034,0.3999992000016,7.43579812527706e-05,0.5999988000024,0.004395851896054,0.002,0.0,2024-09-02 22:00:00+00:00,0
0.0066,188332.02,130005.93,0.00300001,1.0180590484394862e-05,0.001,0.0012770673508106,0.5924219948689204,84.99970250104124,0.3333322222259259,1.8470957945715405e-05,0.3333322222259259,0.0044143228539997,0.001,0.3333322222259259,2024-09-02 23:00:00+00:00,0
0.0066,184974.82,123314.83,0.00400001,1.015896759238712e-05,0.001,0.0011067917040359,0.5936990622197311,78.57103571625,0.7499981250046875,-0.0001351379724686,0.2499993750015625,0.0042791848815311,0.003,0.0,2024-09-03 00:00:00+00:00,0
0.005,171459.342,133937.82,0.00600001,1.0204079914447377e-05,0.001,0.0014925528101643,0.5948058539237671,93.74958984554442,0.1666663888893518,0.000236187488511,0.1666663888893518,0.0045153723700421,0.001,0.6666655555574074,2024-09-03 01:00:00+00:00,0
0.0052,184708.324,312825.62,0.00800001,1.02173272719517e-05,0.007,0.0012935457688091,0.5962984067339314,93.74958984554442,0.1249998437501953,3.009455197489075e-06,0.8749989062513672,0.0045183818252396,0.001,0.0,2024-09-03 02:00:00+00:00,0
0.0052,161063.064,105231.12,0.00500001,1.0234983376187743e-05,0.003,0.0009877396663012,0.5975919525027406,71.42785714999994,0.1999996000008,-0.0002653232482963,0.5999988000024,0.0042530585769433,0.001,0.1999996000008,2024-09-03 03:00:00+00:00,0
0.006,165821.67600000004,153798.99,0.00700001,1.0169375087670673e-05,0.001,0.0003227077107943,0.5985796921690418,45.45425620018781,0.2857138775516035,-0.0007808953972906,0.1428569387758017,0.0034721631796527,0.002,0.571427755103207,2024-09-03 04:00:00+00:00,0
0.0064,166516.524,126789.07,0.00600001,1.0188220187206434e-05,0.002,0.0005463466826886,0.5989023998798362,58.3329930575405,0.3333327777787037,-0.0003899874475608,0.3333327777787037,0.0030821757320919,0.002,0.3333327777787037,2024-09-03 05:00:00+00:00,0
0.0066,166281.61200000002,132763.26,0.00700001,1.0137372433818407e-05,0.0,-0.0003264995416699,0.5994487465625248,35.293972318937506,0.0,-0.0010562310319842,0.0,0.0020259447001076,0.0,0.9999985714306122,2024-09-03 06:00:00+00:00,0
0.0068,120449.696,83666.04,0.00800001,1.0217891460278792e-05,0.002,0.0006503670638861,0.5991222470208548,54.166508681016346,0.0,6.258500587330573e-05,0.2499996875003906,0.0020885297059809,0.0,0.7499990625011719,2024-09-03 07:00:00+00:00,0
0.0072,134022.35,173094.39,0.00700001,1.0222997423668567e-05,0.002,0.0001636514553678,0.5997726140847409,39.13031569034355,0.1428569387758017,-0.0003789374030483,0.2857138775516035,0.0017095923029325,0.001,0.571427755103207,2024-09-03 08:00:00+00:00,0
0.0066,131838.318,142878.83,0.00400001,1.0208241328939769e-05,0.004,0.0001418312613188,0.5999362655401088,39.13031569034355,0.0,-0.0003032957220792,0.99999750000625,0.0014062965808533,0.0,0.0,2024-09-03 09:00:00+00:00,0
0.007,126249.51,98845.03,0.00800001,1.0257462303826031e-05,0.003,0.000789587093143,0.6000780968014277,51.85171742147335,0.0,0.0003393145612866,0.3749995312505859,0.00174561114214,0.0,0.6249992187509765,2024-09-03 10:00:00+00:00,0
0.0066,121330.978,108170.6,0.00500001,1.027559588299025e-05,0.002,0.0008176421473905,0.6008676838945707,62.49981770886502,0.3999992000016,0.0002790340934317,0.3999992000016,0.0020246452355717,0.002,0.1999996000008,2024-09-03 11:00:00+00:00,0
0.006,138900.73,171514.8,0.00600001,1.0298467861931536e-05,0.003,0.0009752898610717,0.6016853260419612,62.49981770886502,0.1666663888893518,0.000347217319545,0.4999991666680555,0.0023718625551167,0.001,0.3333327777787037,2024-09-03 12:00:00+00:00,0
0.008,260999.964,783590.56,0.01700001,1.0239903121612206e-05,0.004,-0.0006214154537377,0.602660615903033,51.72401307996842,0.1176469896194178,-0.0011367041607996,0.2352939792388357,0.001235158394317,0.002,0.6470584429067983,2024-09-03 13:00:00+00:00,0
0.0088,392841.986,802088.94,0.00800001,1.0299475454997534e-05,0.002,-0.0010718933932393,0.6020392004492953,30.769147929217112,0.2499996875003906,-0.0012466963176638,0.2499996875003906,-1.153792334673831e-05,0.002,0.4999993750007812,2024-09-03 14:00:00+00:00,0
0.0088,464101.422,455142.21,0.00800001,1.0203551320918144e-05,0.003,-0.0015956409408074,0.6009673070560559,28.571357143035712,0.0,-0.0013933013423698,0.3749995312505859,-0.0014048392657165,0.0,0.6249992187509765,2024-09-03 15:00:00+00:00,0
0.0096,494035.438,257840.68,0.00900001,1.0293200249532128e-05,0.003,-0.0007162221486997,0.5993716661152485,39.39385583121491,0.1111109876544581,-0.0002754845636833,0.3333329629633745,-0.0016803238293998,0.001,0.5555549382722909,2024-09-03 16:00:00+00:00,0
0.0098,501861.82,210646.71,0.00700001,1.0312315851502653e-05,0.006,-0.000487392528873,0.5986554439665488,31.034407847981058,0.1428569387758017,-6.387505414151562e-06,0.8571416326548105,-0.001686711334814,0.001,0.0,2024-09-03 17:00:00+00:00,0
0.0074,376971.592,159139.42,0.00500001,1.0237199185167282e-05,0.002,-0.0006890735250234,0.5981680514376757,26.66660444458964,0.1999996000008,-0.0001812615006919,0.3999992000016,-0.0018679728355059,0.001,0.3999992000016,2024-09-03 18:00:00+00:00,0
0.0074,254476.904,189615.5,0.00800001,1.0250490989904558e-05,0.005,-0.0003305303883536,0.5974789779126523,26.66660444458964,0.1249998437501953,0.000177779119067,0.6249992187509765,-0.0016901937164389,0.001,0.2499996875003906,2024-09-03 19:00:00+00:00,0
0.0066,183748.162,101498.5,0.00400001,1.0287147077007625e-05,0.0,0.0002468736634267,0.5971484475242986,52.1737542537914,0.2499993750015625,0.0006385628846082,0.0,-0.0010516308318306,0.001,0.7499981250046875,2024-09-03 20:00:00+00:00,0
0.0062,144573.174,61965.74,0.00700001,1.0234866975111726e-05,0.0,-0.0003193761583633,0.5973953211877254,52.1737542537914,0.4285708163274052,-1.6546430610331342e-05,0.0,-0.001068177262441,0.003,0.571427755103207,2024-09-03 21:00:00+00:00,0
0.0058,131729.006,146425.87,0.00500001,1.0213427806100404e-05,0.002,-0.0008101260039149,0.5970759450293621,54.54528099228776,0.0,-0.0004418159378153,0.3999992000016,-0.0015099932002563,0.0,0.5999988000024,2024-09-03 22:00:00+00:00,0
0.0062,188667.876,443833.77,0.00700001,1.0245664596601745e-05,0.003,-0.0009687758700596,0.5962658190254472,36.84196952958595,0.1428569387758017,-0.0004701805862381,0.4285708163274052,-0.0019801737864945,0.001,0.4285708163274052,2024-09-03 23:00:00+00:00,0
0.007,246166.594,477109.09,0.01200001,1.0238008317112945e-05,0.007,-0.001372939087385,0.5952970431553876,27.27264049614388,0.0833332638889467,-0.0007062782548382,0.5833328472226273,-0.0026864520413327,0.001,0.333333055555787,2024-09-04 00:00:00+00:00,0
0.0104,598866.438,1864997.72,0.02100001,1.0302195987919838e-05,0.002,-0.0011898805424003,0.5939241040680026,29.999895000367488,0.9047614739231076,-0.000369532464267,0.0952380498866429,-0.0030559845055998,0.019,0.0,2024-09-04 01:00:00+00:00,0
0.0102,683156.1259999999,483414.18,0.00600001,1.0309276530631878e-05,0.003,-0.0011645631367469,0.5927342235256022,21.052554016906257,0.3333327777787037,-0.0002549966182536,0.4999991666680555,-0.0033109811238535,0.002,0.1666663888893518,2024-09-04 02:00:00+00:00,0
0.0108,697044.348,215866.98,0.00800001,1.039644522767862e-05,0.002,-0.0003426213851807,0.5915696603888553,24.99991250030625,0.0,0.0005279515689302,0.2499996875003906,-0.0027830295549232,0.0,0.7499990625011719,2024-09-04 03:00:00+00:00,0
0.0104,633729.554,127259.8,0.00500001,1.0424383532648956e-05,0.0,-3.0271867156650423e-05,0.5912270390036746,38.88873765490912,0.5999988000024,0.0006692695049688,0.0,-0.0021137600499544,0.003,0.3999992000016,2024-09-04 04:00:00+00:00,0
0.0092,586540.2559999999,241162.6,0.00600001,1.0399628386612318e-05,0.001,-0.0008262356182023,0.5911967671365179,34.99987750042875,0.0,-0.0001945161534384,0.1666663888893518,-0.0023082762033929,0.0,0.8333319444467593,2024-09-04 05:00:00+00:00,0
0.0068,265256.134,258577.11,0.00900001,1.048385663770279e-05,0.003,-4.940420244203825e-05,0.5903705315183155,52.1737542537914,0.0,0.0005338403737114,0.3333329629633745,-0.0017744358296815,0.0,0.666665925926749,2024-09-04 06:00:00+00:00,0
0.008,238664.12800000003,350454.15,0.01200001,1.048532055122828e-05,0.005,0.0006238496912168,0.5903211273158735,70.83312673671368,0.1666665277778935,0.0009894774372352,0.4166663194447338,-0.0007849583924463,0.002,0.4166663194447338,2024-09-04 07:00:00+00:00,0
0.0078,247507.962,260086.15,0.00700001,1.0513708237728153e-05,0.002,0.0008073363990546,0.5909449770070904,73.07672633189065,0.4285708163274052,0.0009026589472843,0.2857138775516035,0.000117700554838,0.003,0.2857138775516035,2024-09-04 08:00:00+00:00,0
0.0078,256783.296,173636.47,0.00500001,1.0512926570830004e-05,0.003,0.0004330248791807,0.591752313406145,70.3701879291424,0.0,0.0003494716305734,0.5999988000024,0.0004671721854114,0.0,0.3999992000016,2024-09-04 09:00:00+00:00,0
0.0084,252420.412,219348.18,0.00900001,1.0397394806085044e-05,0.0,-0.0006913784380433,0.5921853382853257,46.66655777803185,0.0,-0.0007217491796409,0.0,-0.0002545769942294,0.0,0.9999988888901234,2024-09-04 10:00:00+00:00,1
0.0076,236683.496,179892.53,0.00500001,1.0411326958089549e-05,0.001,-0.0003325279796376,0.5914939598472824,46.66655777803185,0.3999992000016,-0.0002273177336254,0.1999996000008,-0.0004818947278549,0.002,0.3999992000016,2024-09-04 11:00:00+00:00,1
0.0064,225732.348,295698.41,0.00600001,1.037102656731918e-05,0.002,-0.0005548575823525,0.5911614318676447,53.84600887612996,0.4999991666680555,-0.0003650267025948,0.3333327777787037,-0.0008469214304498,0.003,0.1666663888893518,2024-09-04 12:00:00+00:00,1
0.0064,271729.156,490070.19,0.00700001,1.037351743671446e-05,0.001,-0.0006142099047055,0.5906065742852922,40.90896074421581,0.7142846938790087,-0.000325703309005,0.1428569387758017,-0.0011726247394548,0.005,0.1428569387758017,2024-09-04 13:00:00+00:00,1
0.0102,379646.294,713222.16,0.02400001,1.0502320421622956e-05,0.003,0.0018676847492551,0.5899923643805867,62.85701714310857,0.1249999479166883,0.0019273803404619,0.1249999479166883,0.000754755601007,0.003,0.7499996875001301,2024-09-04 14:00:00+00:00,0
0.011,474368.776,692960.59,0.01300001,1.0492998933498467e-05,0.002,0.002418660116021,0.5918600491298418,66.66654700876178,0.384615088757624,0.0019276387012666,0.1538460355030496,0.0026823943022736,0.005,0.4615381065091488,2024-09-04 15:00:00+00:00,0
0.0118,565801.95,637058.4,0.00900001,1.0461241442884276e-05,0.004,0.002229505433885,0.5942787092458629,71.05250069276188,0.5555549382722909,0.0012802186790807,0.4444439506178326,0.0039626129813544,0.005,0.0,2024-09-04 16:00:00+00:00,0
0.0126,565742.778,295402.55,0.01000001,1.0435744151491068e-05,0.001,0.0009989047093669,0.5965082146797479,72.97283491625826,0.0999999000001,-0.0001166116246424,0.0999999000001,0.0038460013567119,0.001,0.7999992000008,2024-09-04 17:00:00+00:00,0
0.0126,503038.692,176549.76,0.00700001,1.0418831839187324e-05,0.003,0.0004657174147846,0.5975071193891148,65.78935249329804,0.1428569387758017,-0.0005539976012413,0.4285708163274052,0.0032920037554706,0.001,0.4285708163274052,2024-09-04 18:00:00+00:00,0
0.0092,410022.672,248142.06,0.00700001,1.0437836226215814e-05,0.002,0.0010702884261467,0.5979728368038995,73.17060678189085,0.0,0.0001135014340106,0.2857138775516035,0.0034055051894813,0.0,0.7142846938790087,2024-09-04 19:00:00+00:00,0
0.008,317803.14600000007,231862.96,0.00700001,1.0387953006485492e-05,0.0,0.0005275833026605,0.5990431252300462,69.76732828574465,0.4285708163274052,-0.0003897409075424,0.0,0.0030157642819389,0.003,0.571427755103207,2024-09-04 20:00:00+00:00,0
0.0076,204765.524,71870.29,0.00700001,1.044750430292599e-05,0.001,0.000990572195639,0.5995707085327068,55.17228061863299,0.2857138775516035,0.0001128096006995,0.1428569387758017,0.0031285738826385,0.002,0.571427755103207,2024-09-04 21:00:00+00:00,0
0.0068,204229.93200000003,292724.59,0.00600001,1.0424732143732627e-05,0.003,0.0007251625695539,0.6005612807283458,41.66654513924335,0.3333327777787037,-0.0001476262223,0.4999991666680555,0.0029809476603385,0.002,0.1666663888893518,2024-09-04 22:00:00+00:00,0
0.0064,237938.982,345095.01,0.00500001,1.0453520645703276e-05,0.004,0.0006284742269466,0.6012864432978997,39.13031569034355,0.1999996000008,-0.0001953219665062,0.7999984000032,0.0027856256938322,0.001,0.0,2024-09-04 23:00:00+00:00,0
0.0064,241627.558,266584.94,0.00700001,1.0517649391571224e-05,0.002,0.0010780109966872,0.6019149175248464,64.99977250079625,0.1428569387758017,0.000246853198643,0.2857138775516035,0.0030324788924752,0.001,0.571427755103207,2024-09-05 00:00:00+00:00,0
0.0076,299417.64,520813.37,0.01300001,1.066836900974958e-05,0.003,0.0021342761971289,0.6029929285215336,84.61515680534706,0.0769230177515248,0.0011093719493688,0.2307690532545744,0.0041418508418441,0.001,0.6923071597637233,2024-09-05 01:00:00+00:00,0
0.0084,348868.516,319124.67,0.01100001,1.0555875159183115e-05,0.001,0.0005163727041782,0.6051272047186625,54.83858584835454,0.0,-0.0005836365943049,0.0909090082645379,0.0035582142475392,0.0,0.9090900826453794,2024-09-05 02:00:00+00:00,1
0.0092,385520.338,475983.7,0.01000001,1.064138497625466e-05,0.002,0.0003141896769545,0.6056435774228408,58.62054815729755,0.6999993000007,-0.0006146375945494,0.1999998000002,0.0029435766529897,0.007,0.0999999000001,2024-09-05 03:00:00+00:00,1
0.0108,371583.252,275409.58,0.01300001,1.0820467639984338e-05,0.001,0.0017389643866939,0.6059577670997953,66.66653703728909,0.0769230177515248,0.0007856996751097,0.0769230177515248,0.0037292763280994,0.001,0.8461531952667729,2024-09-05 04:00:00+00:00,0
0.0104,380212.11,309729.23,0.00500001,1.085759434523898e-05,0.001,0.0017737691351347,0.6076967314864893,70.27013732676721,0.3999992000016,0.000619728911218,0.1999996000008,0.0043490052393175,0.002,0.3999992000016,2024-09-05 05:00:00+00:00,0
0.0114,440285.4380000001,821180.01,0.01800001,1.101661963372463e-05,0.003,0.0023372665837835,0.609470500621624,74.4184835047943,0.4999997222223765,0.000957856950981,0.1666665740741255,0.0053068621902986,0.009,0.333333148148251,2024-09-05 06:00:00+00:00,0
0.0114,547520.6560000001,855300.76,0.01100001,1.1075127154007257e-05,0.003,0.002825631039279,0.6118077672054075,75.55543802487418,0.1818180165290759,0.0011457116117944,0.2727270247936138,0.006452573802093,0.002,0.5454540495872277,2024-09-05 07:00:00+00:00,0
0.0118,546970.8219999999,473234.53,0.01200001,1.1034313381517086e-05,0.005,0.0019155469007084,0.6146333982446865,62.499890625191405,0.1666665277778935,6.296008759665295e-05,0.4166663194447338,0.0065155338896897,0.002,0.4166663194447338,2024-09-05 08:00:00+00:00,0
0.0106,545068.1220000001,265896.08,0.00700001,1.102170889307534e-05,0.003,0.0012601406472807,0.616548945145395,75.75741506002866,0.1428569387758017,-0.0005262604060519,0.4285708163274052,0.0059892734836377,0.001,0.4285708163274052,2024-09-05 09:00:00+00:00,0
0.0112,530061.3460000001,234695.35,0.00800001,1.113244438181466e-05,0.001,0.0018921218943099,0.6178090857926758,81.57879709168957,0.1249998437501953,0.0001582882866116,0.1249998437501953,0.0061475617702494,0.001,0.7499990625011719,2024-09-05 10:00:00+00:00,0
0.0088,491652.408,629135.32,0.00600001,1.1217324911403417e-05,0.002,0.0021731723084018,0.6197012076869858,77.4191800212064,0.0,0.0003646353272893,0.3333327777787037,0.0065121970975388,0.0,0.6666655555574074,2024-09-05 11:00:00+00:00,1
0.009,451612.602,655101.73,0.01200001,1.1224453778546468e-05,0.006,0.001883416000615,0.6218743799953876,75.86188585062035,0.4999995833336805,1.9939726153328508e-05,0.4999995833336805,0.0065321368236921,0.006,0.0,2024-09-05 12:00:00+00:00,1
0.0086,512004.2359999999,775192.7,0.01000001,1.1275040497209998e-05,0.001,0.0025656272005329,0.6237577959960027,76.66648777819518,0.2999997000003,0.0006118895945433,0.0999999000001,0.0071440264182355,0.003,0.5999994000006,2024-09-05 13:00:00+00:00,0
0.0094,555193.038,481840.09,0.01100001,1.124509154406246e-05,0.003,0.0012902102404619,0.6263234231965357,54.83858584835454,0.0909090082645379,-0.0006570726441547,0.2727270247936138,0.0064869537740808,0.001,0.6363630578517656,2024-09-05 14:00:00+00:00,1
0.0136,1010916.42,2513312.26,0.02900001,1.1719306181344471e-05,0.003,0.003784848875067,0.6276136334369976,78.72328700787041,0.2413792271106113,0.0016900043221633,0.103448240190262,0.0081769580962441,0.007,0.6551721878716593,2024-09-05 15:00:00+00:00,0
0.0172,1465561.7099999995,2902361.77,0.02400001,1.1573622082186918e-05,0.015,0.002746869025058,0.6313984823120646,77.08322092030282,0.2083332465278139,0.0003592708728648,0.6249997395834418,0.0085362289691089,0.005,0.1666665972222511,2024-09-05 16:00:00+00:00,0
0.0168,1527073.636,962661.36,0.01000001,1.1554159948087549e-05,0.002,0.0026472864883837,0.6341453513371227,74.99988068200801,0.5999994000006,0.0001823184350583,0.1999998000002,0.0087185474041673,0.006,0.1999998000002,2024-09-05 17:00:00+00:00,0
0.0162,1490152.5639999998,590587.34,0.00700001,1.161824464062046e-05,0.003,0.0026943149565992,0.6367926378255064,74.4184835047943,0.1428569387758017,0.0001778887359823,0.4285708163274052,0.0088964361401496,0.001,0.4285708163274052,2024-09-05 18:00:00+00:00,0
0.0162,1585482.872,958491.63,0.01100001,1.157687984714951e-05,0.002,0.0012684062957193,0.6394869527821057,62.74501191861109,0.0909090082645379,-0.0011142535262831,0.1818180165290759,0.0077821826138665,0.001,0.7272720661163036,2024-09-05 19:00:00+00:00,0
0.0122,1205934.62,615571.0,0.00900001,1.151638321389097e-05,0.005,0.0006992854562899,0.640755359077825,53.19141014045299,0.1111109876544581,-0.0013336708792128,0.5555549382722909,0.0064485117346536,0.001,0.3333329629633745,2024-09-05 20:00:00+00:00,0
0.0096,737149.958,558438.46,0.01100001,1.1611630151770418e-05,0.004,0.0014060473954513,0.6414546445341149,67.39120179599726,0.0909090082645379,-0.0003818364626434,0.3636360330581518,0.0060666752720102,0.001,0.5454540495872277,2024-09-05 21:00:00+00:00,0
0.0096,744646.882,1000145.98,0.01000001,1.1603326643448132e-05,0.003,0.0010852410760577,0.6428606919295663,40.74063511687193,0.5999994000006,-0.0005670828764519,0.2999997000003,0.0054995923955583,0.006,0.0999999000001,2024-09-05 22:00:00+00:00,0
0.0094,706939.848,402052.17,0.00600001,1.153435386258455e-05,0.003,0.0005405422659168,0.6439459330056241,42.307578402673535,0.0,-0.0009019236162124,0.4999991666680555,0.0045976687793458,0.0,0.4999991666680555,2024-09-05 23:00:00+00:00,0
0.0092,611389.112,480737.95,0.01000001,1.1640739026734542e-05,0.002,0.0012684699637945,0.6444864752715409,49.99988333360555,0.1999998000002,-3.9505976516251984e-05,0.1999998000002,0.0045581628028296,0.002,0.5999994000006,2024-09-06 00:00:00+00:00,0
0.0088,568141.63,399333.59,0.00700001,1.152778718290408e-05,0.0,0.0008326739686219,0.6457549452353355,41.37921046397474,0.7142846938790087,-0.0004109509781632,0.0,0.0041472118246663,0.005,0.2857138775516035,2024-09-06 01:00:00+00:00,0
0.0082,554621.11,490835.86,0.00800001,1.1420917198350313e-05,0.004,0.0001883174394723,0.6465876192039575,47.99986560037632,0.1249998437501953,-0.0008720251966283,0.4999993750007812,0.003275186628038,0.001,0.3749995312505859,2024-09-06 02:00:00+00:00,0
0.0076,438211.194,418096.4,0.00600001,1.136283310949318e-05,0.0,-0.000503458219124,0.6467759366434298,44.44432921840573,0.3333327777787037,-0.0012593225987429,0.0,0.0020158640292951,0.002,0.6666655555574074,2024-09-06 03:00:00+00:00,0
0.0076,404155.786,231775.13,0.00600001,1.1361495943256836e-05,0.005,-0.000436330456574,0.6462724784243058,28.571333333650784,0.1666663888893518,-0.0008857551568262,0.8333319444467593,0.0011301088724688,0.001,0.0,2024-09-06 04:00:00+00:00,0
0.0072,390227.316,411095.6,0.00800001,1.1311534348562718e-05,0.002,-0.0009114863956976,0.6458361479677317,24.99992708354601,0.3749995312505859,-0.0010800778143524,0.2499996875003906,5.003105811640651e-05,0.003,0.3749995312505859,2024-09-06 05:00:00+00:00,0
0.007,379705.342,346723.72,0.00600001,1.1359204083075654e-05,0.001,-0.0005232882096044,0.6449246615720341,34.78250283586094,0.6666655555574074,-0.0004703849479331,0.1666663888893518,-0.0004203538898167,0.004,0.1666663888893518,2024-09-06 06:00:00+00:00,0
0.008,471127.75600000005,947947.93,0.01300001,1.1343213935702791e-05,0.0,-0.0015201831149905,0.6444013733624296,7.999977600062721,0.384615088757624,-0.0012250717531626,0.0,-0.0016454256429794,0.005,0.6153841420121985,2024-09-06 07:00:00+00:00,0
0.0086,482256.058,473737.91,0.01000001,1.1222054887321424e-05,0.001,-0.0022508253663251,0.6428811902474391,6.666651111147402,0.2999997000003,-0.0015581157847898,0.0999999000001,-0.0032035414277692,0.003,0.5999994000006,2024-09-06 08:00:00+00:00,0
0.009,497471.834,307854.01,0.00800001,1.1236385276327405e-05,0.002,-0.0016840486508151,0.6406303648811139,14.285678571517847,0.4999993750007812,-0.0006726572125209,0.2499996875003906,-0.0038761986402902,0.004,0.2499996875003906,2024-09-06 09:00:00+00:00,0
0.0084,464924.904,248360.95,0.00500001,1.1232152936709577e-05,0.002,-0.0010595088307064,0.6389463162302987,26.92300443806498,0.1999996000008,4.197943320427555e-05,0.3999992000016,-0.0038342192070859,0.001,0.3999992000016,2024-09-06 10:00:00+00:00,0
0.0086,459483.746,319517.93,0.00700001,1.1178753083309031e-05,0.001,-0.0015849076532788,0.6378868073995922,22.580594172851875,0.1428569387758017,-0.0004282393948477,0.1428569387758017,-0.0042624586019336,0.001,0.7142846938790087,2024-09-06 11:00:00+00:00,0
0.0104,444034.4359999999,870701.38,0.02200001,1.1217781625660518e-05,0.007,0.0002264133671582,0.6363018997463133,48.71786127563361,0.1818180991735912,0.0012637263467468,0.3181816735537847,-0.0029987322551867,0.004,0.499999772727376,2024-09-06 12:00:00+00:00,0
0.0114,494017.592,723653.69,0.01500001,1.116358752619373e-05,0.002,-0.0016704417484627,0.6365283131134716,33.33328758176215,0.0,-0.0007119534661084,0.1333332444445037,-0.0037106857212951,0.0,0.8666660888892741,2024-09-06 13:00:00+00:00,0
0.012,576491.6579999999,720224.34,0.01100001,1.1492102422586349e-05,0.001,-0.0007810495153345,0.6348578713650088,45.83326649315303,0.4545450413226897,0.0002442531044061,0.0909090082645379,-0.003466432616889,0.005,0.4545450413226897,2024-09-06 14:00:00+00:00,0
0.014,646559.284,598699.08,0.01500001,1.1804975149417125e-05,0.0,0.0005230904200433,0.6340768218496743,61.999913200121526,0.3999997333335111,0.0013243122717603,0.0,-0.0021421203451287,0.006,0.5999996000002666,2024-09-06 15:00:00+00:00,0
0.0146,664822.402,410833.52,0.01000001,1.1724673595443282e-05,0.001,-7.998830262900825e-05,0.6345999122697177,55.76915569536733,0.5999994000006,0.0004655403214817,0.0999999000001,-0.001676580023647,0.006,0.2999997000003,2024-09-06 16:00:00+00:00,0
0.0122,583373.834,463458.54,0.01000001,1.1810512654120702e-05,0.005,0.0003306768043881,0.6345199239670887,55.76915569536733,0.1999998000002,0.0007084872097514,0.4999995000005,-0.0009680928138955,0.002,0.2999997000003,2024-09-06 17:00:00+00:00,0
0.011,545376.0859999999,533664.95,0.00900001,1.1845705191511504e-05,0.004,-0.0003800801028635,0.6348506007714768,55.76915569536733,0.1111109876544581,-9.054688653176156e-05,0.4444439506178326,-0.0010586397004272,0.001,0.4444439506178326,2024-09-06 18:00:00+00:00,0
0.0104,546956.1020000001,728124.42,0.00800001,1.1842878992675348e-05,0.004,-6.273608914841855e-05,0.6344705206686133,45.23801984139551,0.2499996875003906,0.0002097658471018,0.4999993750007812,-0.0008488738533254,0.002,0.2499996875003906,2024-09-06 19:00:00+00:00,0
0.0122,582299.878,775417.96,0.02400001,1.1647256777956584e-05,0.004,-0.002454371277262,0.6344077845794649,41.304284971740266,0.0833332986111255,-0.0019353564042728,0.1666665972222511,-0.0027842302575983,0.002,0.7499996875001301,2024-09-06 20:00:00+00:00,1
0.015,632915.1780000001,663910.02,0.02400001,1.1791713698679307e-05,0.0,0.000272878226373,0.6319534133022029,54.23722378634466,0.2499998958333767,0.0009348260124758,0.0,-0.0018494042451224,0.006,0.7499996875001301,2024-09-06 21:00:00+00:00,0
0.0142,575337.956,175572.43,0.00600001,1.1837295534021412e-05,0.003,0.0003698277961898,0.6322262915285759,47.05875893895832,0.3333327777787037,0.0007859503829468,0.4999991666680555,-0.0010634538621756,0.002,0.1666663888893518,2024-09-06 22:00:00+00:00,0
0.0138,514985.924,231904.79,0.00700001,1.1822922274292907e-05,0.003,0.0007205174233645,0.6325961193247658,53.99992440010584,0.0,0.0008963162109879,0.4285708163274052,-0.0001671376511876,0.0,0.571427755103207,2024-09-06 23:00:00+00:00,0
0.0138,397495.564,140672.62,0.00800001,1.1796564899655006e-05,0.005,0.0003577817669159,0.6333166367481303,48.97952186598917,0.2499996875003906,0.0003548434588483,0.6249992187509765,0.0001877058076606,0.002,0.1249998437501953,2024-09-07 00:00:00+00:00,0
0.01,274978.522,162832.75,0.00500001,1.1800041513846838e-05,0.004,0.0001767441979938,0.6336744185150462,53.33325037049941,0.0,0.0001077247213294,0.7999984000032,0.0002954305289901,0.0,0.1999996000008,2024-09-07 01:00:00+00:00,0
0.0062,180082.43399999998,189429.58,0.00500001,1.1821121891379505e-05,0.003,0.0002865116382613,0.6338511627130401,52.27264411170256,0.1999996000008,0.000176840051231,0.5999988000024,0.0004722705802212,0.001,0.1999996000008,2024-09-07 02:00:00+00:00,0
0.006,160779.412,79057.32,0.00500001,1.1854569332600751e-05,0.002,0.0005149767531598,0.6341376743513014,89.2854910719866,0.1999996000008,0.0003325370139595,0.3999992000016,0.0008048075941807,0.001,0.3999992000016,2024-09-07 03:00:00+00:00,1
0.0056,138982.206,122918.76,0.00500001,1.1820070776142104e-05,0.0,0.0005796465194052,0.6346526511044612,72.72680992030051,0.5999988000024,0.0003059888059343,0.0,0.0011107964001151,0.003,0.3999992000016,2024-09-07 04:00:00+00:00,1
0.0058,171337.236,302447.77,0.00900001,1.188520588996846e-05,0.002,0.0011690269834844,0.6352322976238665,79.99962666840888,0.1111109876544581,0.0007451995105202,0.2222219753089163,0.0018559959106353,0.001,0.666665925926749,2024-09-07 05:00:00+00:00,1
0.007,201740.018,314846.66,0.01100001,1.2039713381184137e-05,0.001,0.0023464900523532,0.6364013246073509,86.36336157112228,0.0,0.0015891798181502,0.0909090082645379,0.0034451757287855,0.0,0.9090900826453794,2024-09-07 06:00:00+00:00,1
