volume_ma_5,volume,atr_5,alt_btc_ratio,ema_divergence,ema_14_prev,high,rsi_7,rsi_7_slope,ema_7,rsi_7_prev,lower_wick,candle_range,ema_7_prev,body_to_range,timestamp,binary_label
15478.659799999994,5387.987,6.5,0.0091011288168137,1.7271659700118107,544.3433128872123,552.8,86.52849709549236,18.59371474524417,547.1313704722625,67.93478235024818,0.0,4.8000000099999545,545.4084939630166,0.8958333314670129,2024-09-18 22:00:00+00:00,0
9952.507599999994,19706.469,5.280000000000018,0.0090592631248806,2.939883952246305,545.4042045022506,559.7,88.69565190396966,2.1671548084773065,550.2235278541968,86.52849709549236,0.0,7.400000010000091,547.1313704722625,0.9729729716581388,2024-09-18 23:00:00+00:00,0
12220.379199999996,23138.81,5.180000000000018,0.0090090958763217,3.758487842290492,547.2836439019505,562.6,88.74458847566567,0.0489365716960037,552.8176458906477,88.69565190396966,1.3999999999999773,4.50000001,550.2235278541968,0.2444444439012396,2024-09-19 00:00:00+00:00,0
13456.411999999991,15313.052,5.1600000000000135,0.0089830030937333,3.7452974427427534,549.0591580483572,561.3,71.42857119815653,-17.316017277509133,553.8632344179857,88.74458847566567,2.1000000000000227,6.400000009999977,552.8176458906477,0.5624999991210993,2024-09-19 01:00:00+00:00,0
15151.329599999994,12210.33,5.379999999999996,0.0089881217253078,3.856880434945424,550.117936975243,559.4,83.01886765040933,11.5902964522528,555.1724258134893,71.42857119815653,1.3999999999999773,3.8000000099999545,553.8632344179857,0.5526315774930874,2024-09-19 02:00:00+00:00,0
15655.203399999997,7907.356,5.060000000000014,0.0090167115838744,3.917513365379023,551.3155453785439,561.7,81.90954745056939,-1.1093201998399422,556.404319360117,83.01886765040933,0.5,3.2000000100000454,555.1724258134893,0.3437499989257835,2024-09-19 03:00:00+00:00,0
13533.435799999996,9097.631,4.1,0.0090444895460842,3.989674324648149,552.486805994738,562.1,82.52427156423782,0.61472411366843,557.6782395200878,81.90954745056939,0.6000000000000227,2.6000000100000227,556.404319360117,0.5384615363905191,2024-09-19 04:00:00+00:00,0
10510.955599999996,8026.409,3.7799999999999954,0.0090272012998137,3.681923137351532,553.6885651954397,562.1,69.9453549237064,-12.578916640531418,558.1586796400659,82.52427156423782,0.3999999999999772,2.900000009999977,557.6782395200878,0.6896551700356772,2024-09-19 05:00:00+00:00,0
9162.601799999991,8571.283,2.9400000000000093,0.0090018477731592,3.2074874276969467,554.4767565027144,560.0,45.16129006763773,-24.784064856068674,558.1940097300494,69.9453549237064,0.5,2.2000000100000454,558.1586796400659,0.6363636334711026,2024-09-19 06:00:00+00:00,0
9277.850999999991,12786.576,2.620000000000027,0.0089718827860796,2.652187968831526,554.9865223023525,558.5,35.9999997984,-9.161290269237732,557.920507297537,45.16129006763773,0.8000000000000682,2.2000000100000454,558.1940097300494,0.5454545429751644,2024-09-19 07:00:00+00:00,0
10063.377199999994,11834.987,2.840000000000009,0.0089372214687076,1.7828370549414103,555.2683193287055,557.4,35.9999997984,0.0,556.8153804731528,35.9999997984,0.3999999999999772,4.3000000099999545,557.920507297537,0.8372093003785972,2024-09-19 08:00:00+00:00,0
9789.841199999992,7729.951,3.160000000000013,0.0089269641368569,1.4383310590814062,555.0325434182114,557.2,37.49999979492165,1.4999999965216515,556.5865353548646,35.9999997984,0.5,4.200000010000045,556.8153804731528,0.5714285700680156,2024-09-19 09:00:00+00:00,0
9639.646199999992,7275.434,3.120000000000027,0.0089265069116644,1.213124459802998,555.1482042957832,558.1,34.426229310668816,-3.073770484252833,556.5149015161485,37.49999979492165,0.6000000000000227,2.7000000100000454,556.5865353548646,0.1111111106995697,2024-09-19 10:00:00+00:00,0
8878.430399999994,4765.204,3.1800000000000184,0.0089168501330663,1.29463602161195,555.3017770563455,558.7,38.93129750189394,4.505068191225121,557.0361761371114,34.426229310668816,0.099999999999909,2.50000001,556.5149015161485,0.9199999963200272,2024-09-19 11:00:00+00:00,0
