atr_5,candle_range,volume,ema_divergence,ema_14_slope,volume_ma_5,alt_btc_ratio,body_size,upper_wick,ema_14,rsi_7,ema_7_prev,upper_wick_ratio,high,volume_slope,timestamp,binary_label
0.0232,0.0210000099999999,48849.26,-0.0084458159362168,-0.0010904367020261,99280.47600000004,5.459726240006987e-05,0.016,0.0030000000000001,3.7330878385631694,48.62382198470142,3.724189363502605,0.1428570748299704,3.729,8622.57,2024-10-19 20:00:00+00:00,0
0.0233999999999999,0.0270000099999996,47314.21,-0.0059946097845329,0.0003882881915777,83441.98600000005,5.476204820027666e-05,0.012,0.0149999999999996,3.733476126754749,40.42550181079666,3.724642022626954,0.5555553497943094,3.751,-1535.050000000003,2024-10-19 21:00:00+00:00,0
0.0255999999999999,0.0350000100000001,63974.59,-0.0010515054597872,0.0039365164327005,50028.86600000005,5.507097907214986e-05,0.0259999999999998,0.0070000000000001,3.737412643187449,63.72544646292892,3.727481516970216,0.1999999428571617,3.77,16660.379999999997,2024-10-19 22:00:00+00:00,0
0.026,0.0210000100000003,48408.55,0.0025465625332903,0.0038116475750067,49754.66000000005,5.5076194097516745e-05,0.0009999999999998,0.0150000000000001,3.741224290762456,79.99993411770141,3.7363611377276618,0.7142853741498157,3.781,-15566.039999999994,2024-10-19 23:00:00+00:00,0
0.027,0.0310000100000001,124836.69,0.0059670879776807,0.0046367612316728,66676.66000000005,5.534121906622244e-05,0.0089999999999998,0.0130000000000003,3.7458610519941287,84.7825441871944,3.743770853295746,0.4193547034339758,3.789,76428.14,2024-10-20 00:00:00+00:00,0
0.0307999999999999,0.0400000099999995,114719.43,0.0044915265839455,1.852640078281453e-05,79850.69400000005,5.49605328794859e-05,0.0310000000000001,0.0069999999999996,3.745879578394912,59.99996181820604,3.7518281399718094,0.1749999562500045,3.784,-10117.26000000001,2024-10-20 01:00:00+00:00,0
0.0326,0.03600001,86360.09,0.0009326941252192,-0.002783943785988,87659.87000000004,5.463718634771458e-05,0.0219999999999997,0.0100000000000002,3.743095634608924,56.41022266055062,3.750371104978857,0.2777777006173115,3.757,-28359.34,2024-10-20 02:00:00+00:00,0
0.0304,0.02400001,166843.88,-0.0007116367771264,-0.0016127512811898,108233.72800000005,5.471637238223734e-05,0.0069999999999996,0.0030000000000001,3.7414828833277336,52.336414359355054,3.744028328734143,0.1249999479166929,3.734,80483.79000000001,2024-10-20 03:00:00+00:00,0
0.0335999999999999,0.0370000099999999,72430.29,0.0018599360289188,0.0027356155563027,113038.07600000004,5.513219636734221e-05,0.0310000000000001,0.0,3.744218498884037,60.15621710206876,3.740771246550607,0.0,3.762,-94413.59,2024-10-20 04:00:00+00:00,0
0.0349999999999999,0.0380000100000002,195905.8,0.0055694604852178,0.0047708668154617,127251.89800000004,5.541384466531797e-05,0.0179999999999997,0.0180000000000002,3.748989365699498,57.142823529431546,3.7460784349129552,0.473684085872612,3.798,123475.51,2024-10-20 05:00:00+00:00,0
0.0355999999999999,0.0430000099999997,113256.11,0.0108283360323047,0.0076014179067338,126959.23400000004,5.564326671882066e-05,0.0260000000000002,0.0059999999999997,3.756590783606232,64.08447545131499,3.754558826184716,0.1395348512709607,3.812,-82649.68999999999,2024-10-20 06:00:00+00:00,0
0.0338,0.0270000100000001,206606.44,0.0131856606035016,0.0057878955191692,151008.50400000004,5.5573430050601065e-05,0.0060000000000002,0.0129999999999999,3.762378679125401,58.695622400771256,3.7674191196385367,0.4814813031550667,3.819,93350.33,2024-10-20 07:00:00+00:00,0
0.0342,0.0260000100000002,164774.64,0.0143950662213292,0.0051495094499469,150594.65600000005,5.557505044302132e-05,0.0010000000000003,0.012,3.767528188575348,75.22930948576453,3.775564339728903,0.4615382840237329,3.813,-41831.79999999999,2024-10-20 08:00:00+00:00,0
0.0366,0.0490000099999999,327165.04,0.0189013443322063,0.0092629081899535,201541.6060000001,5.60684569995704e-05,0.0340000000000002,0.0029999999999996,3.776791096765302,95.16123660252757,3.7819232547966775,0.0612244773011204,3.84,162390.39999999997,2024-10-20 09:00:00+00:00,0
0.0364,0.0370000100000003,167767.66,0.0184003802932029,0.0048278537646266,195913.97800000003,5.576513998688137e-05,0.0229999999999996,0.0130000000000003,3.781618950529929,78.87320055546445,3.795692441097508,0.3513512563915582,3.849,-159397.37999999998,2024-10-20 10:00:00+00:00,0
0.0310000000000001,0.01600001,113554.21,0.0183947409914102,0.0052508065960097,195973.5980000001,5.584623562609828e-05,0.008,0.0059999999999997,3.786869757125938,74.78987197234414,3.8000193308231314,0.3749997656251325,3.827,-54213.45,2024-10-20 11:00:00+00:00,0
0.0330000000000001,0.0370000099999999,203207.13,0.0161445840788645,0.0026840323832084,195293.73600000003,5.576521832368611e-05,0.0140000000000002,0.0129999999999999,3.789553789509146,61.73909285446517,3.805264498117349,0.3513512563915503,3.834,89652.92,2024-10-20 12:00:00+00:00,0
0.0596,0.1590000099999998,1066221.05,0.0321104959497478,0.0228594947321139,375583.018,5.7865492313209936e-05,0.1549999999999998,0.004,3.8124132842412606,81.89298052465568,3.805698373588011,0.0251572311221867,3.965,863013.92,2024-10-20 13:00:00+00:00,0
0.0606,0.0540000100000002,659315.8,0.039084655467497,0.0171448954344985,442013.17,5.741718252530413e-05,0.02,0.0180000000000002,3.829558179675759,77.4318855243891,3.844523780191008,0.3333332716049524,3.979,-406905.25,2024-10-20 14:00:00+00:00,0
0.0626,0.0470000100000001,287280.13,0.0398650373051174,0.0120589093765657,465915.6640000001,5.712121602908752e-05,0.0209999999999999,0.0090000000000003,3.841617089052325,71.48012634076224,3.868642835143256,0.1914893209597255,3.95,-372035.67,2024-10-20 15:00:00+00:00,0
0.075,0.0780000099999998,361520.04,0.0467434509227335,0.0192510547930235,515508.8300000001,5.8185134705301634e-05,0.0670000000000001,0.0109999999999996,3.860868143845349,74.26708404333586,3.8814821263574415,0.141025622945429,3.997,74239.90999999997,2024-10-20 16:00:00+00:00,0
0.0906,0.1150000100000002,680100.81,0.0460396380767593,0.0125509141539539,610887.566,5.768501502289898e-05,0.0310000000000001,0.0310000000000001,3.8734190579993024,72.61144878088716,3.907611594768082,0.2695651939508534,4.017,318580.7700000001,2024-10-20 17:00:00+00:00,0
0.0656,0.0340000099999998,209274.01,0.0433475051243177,0.0100774589334262,439498.158,5.756224126873069e-05,0.0070000000000001,0.0249999999999999,3.8834965169327287,70.51280469263988,3.919458696076062,0.7352939013841482,3.981,-470826.8000000001,2024-10-20 18:00:00+00:00,0
0.0602,0.0270000100000001,101119.48,0.0375860352010861,0.0058004644089697,327858.894,5.7321529992939545e-05,0.0219999999999997,0.0010000000000003,3.8892969813416975,68.7499849609408,3.9268440220570464,0.0370370233196331,3.95,-108154.53,2024-10-20 19:00:00+00:00,0
0.057,0.0310000100000001,158654.77,0.0350382119109498,0.0078270691544402,302133.822,5.739875473198068e-05,0.0209999999999999,0.0100000000000002,3.897124050496138,46.52404675570445,3.9268830165427846,0.3225805411030572,3.958,57535.28999999999,2024-10-20 20:00:00+00:00,0
0.045,0.0180000099999997,95158.79,0.0319808530419964,0.0065167932671812,248861.572,5.737967136832922e-05,0.0019999999999997,0.0049999999999998,3.90364084376332,51.47926861805452,3.932162262407088,0.277777623456873,3.953,-63495.98,2024-10-20 21:00:00+00:00,0
0.0318,0.0490000100000003,421904.97,0.0335942080091098,0.0109812208315576,197222.404,5.765341072139373e-05,0.04,0.004,3.9146220645948775,67.55316633658705,3.935621696805317,0.0816326364015022,3.99,326746.18,2024-10-20 22:00:00+00:00,0
0.0306,0.02800001,174482.34,0.0335230818040965,0.0095170580540164,190264.07,5.774134571522565e-05,0.0010000000000003,0.0029999999999996,3.924139122648894,49.99997131149187,3.9482162726039873,0.1071428188775527,3.989,-247422.63,2024-10-20 23:00:00+00:00,0
0.0343999999999999,0.0460000099999993,444671.26,0.0322427470440342,0.0081147836468145,258974.426,5.762001156737999e-05,0.0,0.0349999999999997,3.932253906295709,66.30429737716491,3.957662204452991,0.7608693998110038,4.02,270188.92000000004,2024-10-21 00:00:00+00:00,0
0.0343999999999999,0.0310000100000001,197918.14,0.0310357712151927,0.0078328124939055,266827.1,5.7664335771437125e-05,0.0070000000000001,0.008,3.940086718789614,72.8260315454109,3.964496653339743,0.2580644328824401,3.999,-246753.12,2024-10-21 01:00:00+00:00,0
0.0386,0.0390000100000001,228682.64,0.0261833778859394,0.0033217708280517,293531.87,5.770630184834813e-05,0.0260000000000002,0.008,3.9434084896176658,69.79161577694663,3.971122490004807,0.2051281525312423,3.999,30764.5,2024-10-21 02:00:00+00:00,0
0.0345999999999999,0.0290000099999999,152669.44,0.02355654295906,0.0044788680509779,239684.764,5.7687852870300674e-05,0.012,0.0020000000000002,3.947887357668644,66.6666130268629,3.969591867503605,0.0689654934601825,3.979,-76013.20000000001,2024-10-21 03:00:00+00:00,0
0.0359999999999999,0.0350000100000001,122603.24,0.0229305488246196,0.0060150189775143,229308.944,5.783687480989006e-05,0.0169999999999999,0.0010000000000003,3.953902376646158,73.26727595337276,3.971443900627704,0.028571420408175,3.994,-30066.2,2024-10-21 04:00:00+00:00,0
0.0308,0.02000001,135068.64,0.0200093010097459,0.0032130164471793,167388.42,5.766891461390894e-05,0.0149999999999996,0.0020000000000002,3.957115393093338,44.73680090031499,3.9768329254707777,0.0999999500000361,3.995,12465.400000000009,2024-10-21 05:00:00+00:00,0
0.0378,0.0660000099999998,335467.5,0.0116101798964205,-0.0038820524124449,194898.292,5.7176660743273297e-05,0.0489999999999999,0.0110000000000001,3.953233340680893,26.98411199295369,3.9771246941030833,0.1666666414141475,3.988,200398.86,2024-10-21 06:00:00+00:00,0
0.0349999999999999,0.0250000099999999,214700.1,0.0061137451762109,-0.0029644454241188,192101.784,5.737513500890329e-05,0.0030000000000001,0.016,3.9502688952567735,28.906234191903337,3.964843520577313,0.6399997440001052,3.947,-120767.4,2024-10-21 07:00:00+00:00,0
0.0363999999999999,0.03600001,137897.02,0.0003539377688679,-0.0048358527009031,189147.3,5.73047779652148e-05,0.0179999999999997,0.016,3.9454330425558704,22.30214704208429,3.956382640432985,0.4444443209876886,3.948,-76803.08000000002,2024-10-21 08:00:00+00:00,0
0.0379999999999999,0.0430000100000001,277767.27,-0.0048017349715339,-0.0057910723407825,220180.106,5.706513790985405e-05,0.0129999999999999,0.012,3.939641970215088,24.79998611200789,3.9457869803247374,0.2790697025419289,3.927,139870.25000000003,2024-10-21 09:00:00+00:00,0
0.0386,0.0230000100000001,138974.76,-0.0097428644204105,-0.0070189293620117,220961.33,5.692611570134161e-05,0.0139999999999997,0.0070000000000001,3.932623040853076,14.843741882328745,3.934840235243554,0.3043476937618756,3.908,-138792.51,2024-10-21 10:00:00+00:00,0
0.0314,0.0300000100000002,246070.45,-0.013329836414833,-0.0068830721137436,203081.92,5.6874460436346254e-05,0.0060000000000002,0.0150000000000001,3.925739968739333,2.542371373169601,3.9228801764326655,0.4999998333333889,3.902,107095.69,2024-10-21 11:00:00+00:00,0
0.034,0.0380000099999998,218011.05,-0.0145170403307135,-0.0051653291652442,203744.11,5.698806007042944e-05,0.0060000000000002,0.0169999999999999,3.920574639574088,8.256875431364648,3.9124101323244993,0.4473683033241303,3.904,-28059.400000000023,2024-10-21 12:00:00+00:00,0
0.0448000000000001,0.0900000100000003,732713.5,-0.0215714881983459,-0.0122099519432112,322707.406,5.688435940099834e-05,0.0569999999999999,0.008,3.908364687630877,7.692303090075342,3.906057599243375,0.0888888790123465,3.894,514702.45,2024-10-21 13:00:00+00:00,0
0.0432,0.0350000099999997,554967.73,-0.0243878297056951,-0.0093819583507834,378147.498,5.705536064696438e-05,0.0100000000000002,0.0019999999999997,3.898982729280093,12.195115010910229,3.886793199432531,0.0571428408163253,3.84,-177745.77000000002,2024-10-21 14:00:00+00:00,0
0.045,0.03200001,208338.97,-0.0258721906952823,-0.0086643639040122,392020.34,5.693409455336435e-05,0.004,0.0,3.890318365376081,13.636354958683285,3.874594899574398,0.0,3.838,-346628.76,2024-10-21 15:00:00+00:00,0
0.0495999999999999,0.0530000099999999,284511.41,-0.0273746189820043,-0.0091091153834774,399708.532,5.676771577524619e-05,0.0110000000000001,0.0009999999999998,3.881209249992604,13.636354958683285,3.864446174680799,0.0188679209683147,3.834,76172.43999999997,2024-10-21 16:00:00+00:00,0
0.0466,0.0230000100000001,130300.7,-0.0263887100689741,-0.0066945666656801,382166.462,5.6733694172067925e-05,0.0099999999999997,0.008,3.874514683326924,23.07690754438916,3.8538346310105993,0.3478259357278523,3.839,-154210.70999999996,2024-10-21 17:00:00+00:00,0
0.0325999999999999,0.02000001,132281.78,-0.0248682456065387,-0.005801957776923,262080.118,5.68945890735954e-05,0.0009999999999998,0.0,3.868712725550001,24.489778425668533,3.848125973257949,0.0,3.832,1981.0800000000013,2024-10-21 18:00:00+00:00,0
0.0328,0.03600001,128954.67,-0.0193176688524046,-0.0007616967399997,176877.506,5.700751147381314e-05,0.0329999999999999,0.0020000000000002,3.8679510288100007,40.32255788242696,3.8438444799434617,0.0555555401234672,3.865,-3327.1100000000006,2024-10-21 19:00:00+00:00,0
0.0304,0.02000001,106570.03,-0.015065871667137,-0.0006601371746666,156523.718,5.701845860051049e-05,0.0,0.0049999999999998,3.867290891635334,75.7574954087169,3.848633359957596,0.2499998750000569,3.868,-22384.64,2024-10-21 20:00:00+00:00,0
0.0238,0.02000001,127342.1,-0.0095833411078083,0.001961214448622,125089.856,5.725392647339263e-05,0.0190000000000001,0.0009999999999998,3.869252106083956,78.94729570643817,3.852225019968197,0.0499999750000069,3.883,20772.070000000007,2024-10-21 21:00:00+00:00,0
0.0227999999999999,0.0180000099999997,88548.69,-0.0058169182073175,0.0015663858554724,116739.454,5.7257874506849765e-05,0.0010000000000003,0.0099999999999997,3.8708184919394286,82.19170200795661,3.859668764976148,0.5555552469137461,3.892,-38793.41,2024-10-21 22:00:00+00:00,0
0.0255999999999999,0.0330000099999999,136917.81,-0.0069081793817549,-0.0029091322585905,117666.66,5.712589514303736e-05,0.0309999999999996,0.0,3.867909359680838,64.51608047176745,3.865001573732111,0.0,3.88,48369.12,2024-10-21 23:00:00+00:00,0
0.0319999999999999,0.06800001,331293.95,-0.006453893165748,-0.001454581290778,158134.516,5.74388013175928e-05,0.008,0.012,3.86645477839006,64.13038598774992,3.861001180299083,0.1764705622837408,3.869,194376.14,2024-10-22 00:00:00+00:00,0
0.0415999999999999,0.06800001,305423.42,-0.0015101440198184,0.003806029547992,197905.194,5.769661770428492e-05,0.0369999999999999,0.0150000000000001,3.870260807938052,74.6153444378915,3.860000885224312,0.2205882028546777,3.91,-25870.530000000028,2024-10-22 01:00:00+00:00,0
0.0471999999999999,0.04800001,117010.26,-0.001863035607637,-0.0008347743917398,195838.826,5.7399866274949225e-05,0.0329999999999999,0.0100000000000002,3.869426033546312,50.38756955713276,3.8687506639182336,0.2083332899305692,3.907,-188413.16,2024-10-22 02:00:00+00:00,0
0.0493999999999999,0.0280000099999995,85777.42,0.000186352713869,0.0018098621938253,195284.572,5.76198077994338e-05,0.0179999999999997,0.0099999999999997,3.8712358957401376,56.75672991235747,3.867562997938675,0.35714272959188,3.893,-31232.84,2024-10-22 03:00:00+00:00,0
0.0466,0.02000001,52369.51,0.001162243365719,0.001168547234648,178374.91199999998,5.748715354729815e-05,0.0030000000000001,0.0089999999999998,3.8724044429747857,49.24239812903121,3.871422248454007,0.4499997750001069,3.892,-33407.91,2024-10-22 04:00:00+00:00,0
0.0378,0.02400001,87286.05,0.0012911641772306,0.000479407603362,129573.33199999998,5.735425530545358e-05,0.004,0.0150000000000001,3.872883850578148,48.14812318245468,3.8735666863405047,0.6249997395834465,3.895,34916.54,2024-10-22 05:00:00+00:00,0
0.0298,0.02800001,96737.55,0.0029652572321388,0.0022821532562473,87836.158,5.7568215004999856e-05,0.0140000000000002,0.0139999999999997,3.875166003834395,67.52132712399222,3.8741750147553775,0.4999998214286272,3.904,9451.5,2024-10-22 06:00:00+00:00,0
0.028,0.0390000100000001,161942.68,0.0009212424767581,-0.0014888005112525,96822.642,5.732767573662502e-05,0.028,0.0060000000000002,3.873677203323143,52.5925653223734,3.878131261066534,0.1538461143984374,3.898,65205.12999999999,2024-10-22 07:00:00+00:00,0
0.0322,0.0500000099999998,250072.2,-0.0053380751967981,-0.006890293776419,129681.598,5.710096517364026e-05,0.0409999999999999,0.004,3.866786909546724,23.74099523834788,3.8745984457999008,0.0799999840000035,3.867,88129.52000000002,2024-10-22 08:00:00+00:00,0
0.0383999999999999,0.0510000099999997,345036.38,-0.0110953625113832,-0.008104921272896,188214.972,5.683988744328332e-05,0.0150000000000001,0.0149999999999996,3.858681988273828,26.612888202402004,3.861448834349925,0.2941175893887033,3.836,94964.18,2024-10-22 09:00:00+00:00,0
0.0407999999999999,0.03600001,262630.8,-0.0130677538488175,-0.0054242651031768,223283.922,5.6828533222514224e-05,0.0110000000000001,0.008,3.85325772317065,22.22220892688368,3.847586625762444,0.2222221604938443,3.826,-82405.58000000002,2024-10-22 10:00:00+00:00,0
0.0515999999999999,0.0820000099999998,476491.93,-0.0121642164231894,-0.0027010297560865,299234.798,5.695465693103108e-05,0.0140000000000002,0.0629999999999997,3.850556693414564,31.782928489883943,3.840189969321833,0.7682925892326091,3.896,213861.13,2024-10-22 11:00:00+00:00,0
0.0557999999999998,0.06000001,233704.34,-0.0165381098824251,-0.0084742257886083,313587.13,5.65358891675624e-05,0.0470000000000001,0.0019999999999997,3.842082467625956,23.97659837215282,3.838392476991375,0.033333327777775,3.836,-242787.59,2024-10-22 12:00:00+00:00,0
0.0569999999999998,0.0560000099999996,320477.32,-0.0211632036348472,-0.0100109956834608,327668.154,5.622538273783732e-05,0.0209999999999999,0.004,3.832071471942495,15.254231255388802,3.82554435774353,0.0714285586734722,3.792,86772.98000000001,2024-10-22 13:00:00+00:00,0
0.0571999999999999,0.05200001,378105.88,-0.0194974077860932,-0.0041428629256659,334282.054,5.626190902977737e-05,0.0340000000000002,0.0049999999999998,3.827928609016829,32.97296049671776,3.810908268307648,0.0961538276627233,3.806,57628.56,2024-10-22 14:00:00+00:00,0
0.0601999999999998,0.0510000099999997,272081.44,-0.0203313935581999,-0.0065238145355772,336172.182,5.61663570506762e-05,0.0209999999999999,0.008,3.821404794481252,36.96968128558979,3.808431201230736,0.1568627143406452,3.808,-106024.44,2024-10-22 15:00:00+00:00,0
0.0555999999999998,0.0590000099999997,160645.95,-0.0257957711914627,-0.0120539725975001,273002.98600000003,5.571478212772527e-05,0.0460000000000002,0.0109999999999996,3.809350821883752,30.964456002477604,3.801073400923052,0.1864406463659875,3.788,-111435.49,2024-10-22 16:00:00+00:00,0
0.0547999999999998,0.05600001,156882.41,-0.0225377576133682,-0.0036467762511667,257638.6,5.616977947049513e-05,0.0510000000000001,0.0009999999999998,3.805704045632585,42.372868787708434,3.783555050692289,0.0178571396683659,3.783,-3763.540000000008,2024-10-22 17:00:00+00:00,0
0.0481999999999999,0.0230000100000001,80419.07,-0.0208354568671613,-0.004493872751011,209626.95,5.597684944720635e-05,0.0090000000000003,0.0139999999999997,3.8012101728815737,36.79652564607447,3.783166288019217,0.6086953875237319,3.795,-76463.34,2024-10-22 18:00:00+00:00,0
0.0439999999999999,0.0310000100000001,121924.34,-0.0161177794865543,-0.0005613563842099,158390.642,5.626603922944719e-05,0.024,0.0059999999999997,3.800648816497364,52.38093492064078,3.780374716014412,0.1935483246618229,3.803,41505.26999999999,2024-10-22 19:00:00+00:00,0
0.0386,0.02400001,110547.24,-0.0112306965396085,0.0009801578003516,126083.802,5.638808268672629e-05,0.0109999999999996,0.0020000000000002,3.8016289742977154,60.19898401030401,3.7845310370108094,0.0833332986111348,3.81,-11377.099999999991,2024-10-22 20:00:00+00:00,0
0.0306,0.0190000100000001,87679.66,-0.0065130694061066,0.002182803426971,111490.544,5.653377478442611e-05,0.0100000000000002,0.0049999999999998,3.803811777724688,54.802238213804046,3.790398277758107,0.2631577562327524,3.823,-22867.58,2024-10-22 21:00:00+00:00,0
0.0234,0.02000001,133148.02,-0.002412842789127,0.0028250963033751,106743.666,5.647923926525309e-05,0.0060000000000002,0.0089999999999998,3.8066368740280616,64.1975031245357,3.79729870831858,0.4499997750001069,3.834,45468.35999999999,2024-10-22 22:00:00+00:00,0
0.0262000000000001,0.0370000100000003,75248.21,-0.0020006007284525,-0.0002182498704081,105709.494,5.64322368225907e-05,0.0189999999999996,0.0050000000000003,3.806418624157653,77.61189975497769,3.804224031238935,0.1351350986121433,3.829,-57899.80999999998,2024-10-22 23:00:00+00:00,0
0.0272000000000001,0.03600001,121428.22,-0.0045826233647323,-0.0035224832210203,105610.27,5.626747473508513e-05,0.0260000000000002,0.0070000000000001,3.802896140936633,49.07404226682436,3.804418023429201,0.1944443904321168,3.813,46180.01,2024-10-23 00:00:00+00:00,0
0.0284,0.0300000099999998,103587.53,-0.0044748506328229,-0.0011861521248843,104218.328,5.633387905231983e-05,0.0129999999999999,0.0099999999999997,3.8017099888117487,59.82139118305911,3.7983135175719007,0.3333332222222543,3.804,-17840.690000000002,2024-10-23 01:00:00+00:00,0
0.0302,0.0270000100000001,78749.28,-0.0075223033359885,-0.004761331841566,102432.252,5.612853225229522e-05,0.0270000000000001,0.0,3.796948656970183,36.52171689982452,3.7972351381789258,0.0,3.793,-24838.25,2024-10-23 02:00:00+00:00,0
0.0332,0.0350000100000001,130944.11,-0.0083190708151801,-0.0030598209293573,101991.47,5.625941942783544e-05,0.008,0.008,3.7938888360408254,34.821406808049545,3.789426353634194,0.228571363265324,3.782,52194.83,2024-10-23 03:00:00+00:00,0
0.0307999999999999,0.0250000099999999,62317.01,-0.0097263339828153,-0.0039851781387763,99405.23,5.599733878747016e-05,0.0100000000000002,0.004,3.789903657902049,25.89284095983163,3.785569765225645,0.1599999360000263,3.778,-68627.1,2024-10-23 04:00:00+00:00,0
0.0275999999999999,0.02000001,37436.35,-0.0105501772423499,-0.0037204877202734,82606.856,5.607638790550667e-05,0.0030000000000001,0.0109999999999996,3.786183170181776,20.56073421260389,3.780177323919234,0.5499997250001208,3.776,-24880.660000000003,2024-10-23 05:00:00+00:00,0
0.0288,0.03600001,89790.82,-0.0116673361196362,-0.00429108935757,79847.514,5.609888586775816e-05,0.008,0.0259999999999998,3.7818920808242056,23.157877673142863,3.7756329929394257,0.7222220216049878,3.788,52354.47000000001,2024-10-23 06:00:00+00:00,0
0.0314,0.0410000099999999,146123.89,-0.0148045781858843,-0.006918944109894,93322.43600000002,5.57946064415995e-05,0.024,0.0089999999999998,3.774973136714312,23.40423789046132,3.77022474470457,0.2195121415824023,3.763,56333.07000000001,2024-10-23 07:00:00+00:00,0
0.0325999999999999,0.0410000099999999,192753.3,-0.0179836329227494,-0.0078630848952414,105684.27400000002,5.585450172854352e-05,0.0139999999999997,0.0190000000000001,3.76711005181907,8.5106319601677,3.7601685585284272,0.4634145211184134,3.749,46629.40999999997,2024-10-23 08:00:00+00:00,0
0.033,0.0270000100000001,176022.55,-0.0182838974042871,-0.0054813402425426,128425.382,5.601659751037344e-05,0.0089999999999998,0.0060000000000002,3.761628711576528,23.6841887119313,3.7491264188963207,0.2222221399177332,3.732,-16730.75,2024-10-23 09:00:00+00:00,0
0.0344,0.0270000100000001,118219.4,-0.0196196060704769,-0.0067504948768699,144581.99200000003,5.589007772651633e-05,0.016,0.0100000000000002,3.7548782166996575,12.04818260996626,3.74334481417224,0.3703702331962166,3.737,-57803.15,2024-10-23 10:00:00+00:00,0
0.0334,0.0310000100000001,186527.8,-0.0210004965011512,-0.0071837622266208,163929.38799999998,5.572620230674256e-05,0.0099999999999997,0.0140000000000002,3.7476944544730366,12.048182609966332,3.735258610629181,0.4516127575442772,3.725,68308.4,2024-10-23 11:00:00+00:00,0
0.0324,0.03600001,255862.36,-0.0207313920643841,-0.0056925939297385,185877.082,5.5784145919882825e-05,0.0030000000000001,0.0150000000000001,3.742001860543298,16.47057467129129,3.726693957971885,0.4166665509259611,3.72,69334.56,2024-10-23 12:00:00+00:00,0
0.0314,0.03600001,141899.5,-0.0176487611116726,-0.0024002480724396,175706.322,5.574850299401198e-05,0.0190000000000001,0.012,3.7396016124708575,34.37497493491415,3.721270468478914,0.3333332407407664,3.736,-113962.86,2024-10-23 13:00:00+00:00,0
0.032,0.0300000099999998,159819.8,-0.0169234256220214,-0.0042135483294476,172465.772,5.576778462926756e-05,0.016,0.0099999999999997,3.735388064141411,37.49997017047834,3.7219528513591857,0.3333332222222543,3.734,17920.29999999999,2024-10-23 14:00:00+00:00,0
0.0368,0.0510000100000001,221378.93,-0.0184545100330142,-0.0065850752188545,193097.678,5.5660050278270045e-05,0.0230000000000001,0.004,3.728802988922556,34.37497493491399,3.718464638519389,0.0784313571703219,3.713,61559.130000000005,2024-10-23 15:00:00+00:00,0
0.0394,0.04400001,317984.91,-0.0215178978990593,-0.0087737318563405,219389.1,5.560276401749779e-05,0.024,0.0140000000000002,3.720029257066216,21.10090388015351,3.710348478889542,0.3181817458677901,3.701,96605.97999999998,2024-10-23 16:00:00+00:00,0
0.0411999999999999,0.0450000099999999,192959.75,-0.0240751700820194,-0.0090705676088287,206808.578,5.556627388878102e-05,0.0089999999999998,0.0299999999999998,3.710958689457387,21.904747301597155,3.698511359167156,0.6666665185185481,3.691,-125025.15999999996,2024-10-23 17:00:00+00:00,0
0.0434,0.0470000100000001,417377.6,-0.0255182246648764,-0.0085278252609848,261904.198,5.52092342174935e-05,0.0050000000000003,0.0,3.702430864196402,22.999983900011287,3.686883519375368,0.0,3.652,224417.85,2024-10-23 18:00:00+00:00,0
0.0442000000000001,0.0340000100000002,182280.54,-0.0231556026549042,-0.0045907818928534,266396.346,5.518112889637742e-05,0.0220000000000002,0.004,3.6978400823035487,34.18801373366715,3.6769126395315257,0.1176470242214626,3.672,-235097.06,2024-10-23 19:00:00+00:00,0
0.0388,0.02400001,136603.48,-0.0195647115932589,-0.0025120109738061,249441.256,5.5183068592599255e-05,0.0099999999999997,0.0030000000000001,3.695328071329744,29.35777931151779,3.674684479648645,0.1249999479166929,3.682,-45677.06,2024-10-23 20:00:00+00:00,0
0.0328,0.0140000099999997,68116.24,-0.0176284753500808,-0.003377076177299,199467.522,5.525942493157694e-05,0.0100000000000002,0.0019999999999997,3.6919509951524434,31.37252748944185,3.675763359736484,0.1428570408163858,3.682,-68487.24,2024-10-23 21:00:00+00:00,0
0.0282,0.0220000099999998,100140.92,-0.0148489726136795,-0.0018601326869922,180903.756,5.533076908264653e-05,0.0089999999999998,0.0129999999999999,3.690090862465451,45.45450929754942,3.6743225198023626,0.5909088223141725,3.691,32024.68,2024-10-23 22:00:00+00:00,0
0.024,0.0260000100000002,108383.27,-0.0107973300812291,0.0003878850046064,119104.89,5.539335204777659e-05,0.0140000000000002,0.008,3.6904787474700576,68.74993984380278,3.675241889851772,0.3076921893491553,3.701,8242.350000000006,2024-10-23 23:00:00+00:00,0
0.0299999999999999,0.06400001,129175.09,-0.0019705180990952,0.0070028336706591,108483.8,5.550776255965083e-05,0.0489999999999999,0.0010000000000003,3.6974815811407167,88.23524221456323,3.679681417388829,0.0156249975585993,3.744,20791.819999999992,2024-10-24 00:00:00+00:00,0
0.0325999999999999,0.0370000099999999,236990.5,0.001732593625928,0.0036691225145712,128561.204,5.537537292897964e-05,0.0190000000000001,0.0059999999999997,3.701150703655288,79.54541236228151,3.6955110630416215,0.1621621183345571,3.75,107815.41,2024-10-24 01:00:00+00:00,0
0.0349999999999999,0.0260000099999998,118523.86,0.0052485297929951,0.0045132395126286,138642.728,5.536644656960021e-05,0.0089999999999998,0.0030000000000001,3.7056639431679166,77.68590547096386,3.702883297281216,0.1153845710059394,3.738,-118466.64,2024-10-24 02:00:00+00:00,0
