ema_divergence,volume_ma_5,alt_btc_ratio,volume,atr_5,rsi_7,candle_range,ema_14_slope,volume_slope,lower_wick,ema_7_slope,rsi_7_slope,rsi_7_prev,upper_wick,ema_7,timestamp,binary_label
0.0014958981540659,3034216.440000004,3.5510960136704634e-06,2744747.7,0.00342,70.3699142690743,0.0026000099999999,0.0005103608337424,-832248.8999999999,0.0005,0.00060714908842,13.227357876513906,57.1425563925604,0.0016999999999999,0.2950785527347398,2025-04-11 18:00:00+00:00,0
0.0014272805811375,2417111.400000004,3.5321497173564737e-06,1239861.4,0.00302,71.69763973256778,0.00220001,0.0003489793892434,-1504886.3000000005,0.0001,0.000280361816315,1.3277254634934792,70.3699142690743,0.0015,0.2953589145510549,2025-04-11 19:00:00+00:00,0
0.001358436472696,2082355.900000004,3.534968037401012e-06,828669.7,0.00268,64.70534948535717,0.0016000099999999,0.0003291154706777,-411191.7,0.0008,0.0002602713622362,-6.9922902472106045,71.69763973256778,0.0005999999999999,0.2956191859132911,2025-04-11 20:00:00+00:00,0
0.0013267399197859,1967297.200000004,3.548294147728787e-06,1446210.6,0.0028,85.71342857999991,0.00340001,0.0003519000745872,617540.9000000001,0.0010999999999999,0.0003202035216772,21.00807909464274,64.70534948535717,0.0018,0.2959393894349684,2025-04-11 21:00:00+00:00,0
0.0010752458297348,1435968.2200000037,3.5401162424081712e-06,920351.7,0.00238,58.06386056931618,0.00210001,9.164673130901412e-05,-525858.9000000001,0.0002,-0.0001598473587421,-27.64956801068373,85.71342857999991,0.0004,0.2957795420762262,2025-04-11 22:00:00+00:00,0
0.0008409331435437,1012890.1000000036,3.536159447946774e-06,629357.1,0.00222,49.999396559007046,0.00180001,3.942716713450922e-05,-290994.6,0.0010999999999999,-0.0001948855190565,-8.064464010309138,58.06386056931618,0.0005,0.2955846565571697,2025-04-11 23:00:00+00:00,0
0.0005672654594014,849499.9000000037,3.5288862489546484e-06,422910.4,0.00218,15.90883781394352,0.00200001,-7.249645515011727e-05,-206446.69999999995,0.0003,-0.0003461641392924,-34.090558745063525,49.999396559007046,0.0009,0.2952384924178772,2025-04-12 00:00:00+00:00,0
0.0005104726160622,820840.9800000037,3.5497388226186857e-06,685375.1,0.00226,35.84858313192066,0.00200001,9.716973886991775e-05,262464.69999999995,0.0005999999999999,4.0376895530713774e-05,19.939745317977145,15.90883781394352,0.0003,0.2952788693134079,2025-04-12 01:00:00+00:00,0
0.0003748748473563,691825.0600000037,3.558969418103066e-06,801131.0,0.002,35.84858313192066,0.0021000099999999,-9.1195596460536e-06,115755.90000000002,0.0,-0.0001447173283519,0.0,35.84858313192066,0.0015,0.295134151985056,2025-04-12 02:00:00+00:00,0
0.0004142404694522,717653.3400000038,3.566214749280881e-06,1049493.1,0.00198,46.03123457358405,0.00200001,0.00015209638164,248362.1000000001,0.0006999999999999,0.0001914620037359,10.182651441663388,35.84858313192066,0.0,0.295325613988792,2025-04-12 03:00:00+00:00,0
0.0007876867748329,933602.8800000038,3.5934027529070507e-06,1709104.8,0.0024,61.79726676307048,0.00390001,0.0005451501974213,659611.7,0.0006999999999999,0.000918596502802,15.766032189486424,46.03123457358405,0.0002,0.296244210491594,2025-04-12 04:00:00+00:00,0
0.0009575039808358,1031865.2400000036,3.582959798375117e-06,914222.2,0.00252,71.42792208382522,0.00260001,0.0004191301710985,-794882.6000000001,0.001,0.0005889473771014,9.630655320754748,61.79726676307048,0.0012,0.2968331578686954,2025-04-12 05:00:00+00:00,0
0.0012343016987099,1216894.6600000036,3.5935056987519778e-06,1610522.2,0.00274,79.12027050341405,0.00300001,0.000589912814952,696300.0,0.0,0.0008667105328261,7.692348419588825,71.42792208382522,0.0014,0.2976998684015216,2025-04-12 06:00:00+00:00,0
0.0013964101587045,1362846.7800000038,3.589134513356358e-06,1530891.6,0.00274,87.0581065802988,0.0021000099999999,0.000537924439625,-79630.59999999986,0.0008,0.0007000328996196,7.93783607688475,79.12027050341405,0.001,0.2983999013011412,2025-04-12 07:00:00+00:00,0
0.0014669003190773,1599973.5600000038,3.595488630612822e-06,2235127.0,0.00324,85.13432981039375,0.00450001,0.0004795345143417,704235.3999999999,0.0002999999999999,0.0005500246747146,-1.9237767699050463,87.0581065802988,0.0041,0.2989499259758559,2025-04-12 08:00:00+00:00,0
