atr_5,candle_range,volume_ma_5,ema_divergence,alt_btc_ratio,body_size,volume,ema_7,rsi_7,ema_14_prev,lower_wick,ema_14,ema_14_slope,upper_wick,ema_7_slope,timestamp,binary_label
0.0577999999999999,0.0220000099999993,29722.506,-0.0180941931040301,9.813132713909304e-05,0.0019999999999997,14604.99,5.651991460679158,61.03284379202309,5.671483446672909,0.0009999999999994,5.670085653783188,-0.0013977928897208,0.0190000000000001,0.00300284644028,2024-09-02 06:00:00+00:00,0
0.0567999999999999,0.0620000100000002,55173.60400000001,-0.0098473044360609,9.90825222566418e-05,0.0410000000000003,165083.14,5.664493595509368,57.86799974233504,5.670085653783188,0.0209999999999999,5.674340899945429,0.0042552461622413,0.0,0.0125021348302105,2024-09-02 07:00:00+00:00,0
0.1152000000000001,0.3250000100000002,177926.76799999998,0.0254747500126528,0.0001025905845062,0.2540000000000004,638423.44,5.737370196632026,84.59768753600429,5.674340899945429,0.0060000000000002,5.711895446619373,0.0375545466739435,0.0649999999999995,0.0728766011226573,2024-09-02 08:00:00+00:00,0
0.1254000000000001,0.1230000100000002,217965.464,0.051784927070563,0.000102598611186,0.0389999999999997,242212.73,5.80102764747402,86.695265947063,5.711895446619373,0.0550000000000006,5.749242720403457,0.0373472737840838,0.0289999999999999,0.063657450841994,2024-09-02 09:00:00+00:00,0
0.1354000000000001,0.1450000100000004,263052.684,0.0771937112558527,0.0001039000822414,0.0860000000000003,254939.12,5.870270735605515,88.60292977535826,5.749242720403457,0.0170000000000003,5.793077024349662,0.0438343039462054,0.0419999999999998,0.0692430881314951,2024-09-02 10:00:00+00:00,0
0.1520000000000003,0.1050000100000004,290260.002,0.0837862972677623,0.0001029577722505,0.064,150641.58,5.906453051704136,88.44035561316524,5.793077024349662,0.0110000000000001,5.822666754436374,0.0295897300867116,0.0300000000000002,0.0361823160986212,2024-09-02 11:00:00+00:00,0
0.1556000000000002,0.08000001,296984.56200000003,0.0822452682665781,0.000102562012428,0.0250000000000003,198705.94,5.927089788778102,82.4803035952337,5.822666754436374,0.0060000000000002,5.844844520511524,0.02217776607515,0.0489999999999994,0.0206367370739659,2024-09-02 12:00:00+00:00,0
0.1038000000000002,0.0660000099999998,206718.21,0.0774520904735895,0.0001027823067305,0.0069999999999996,187091.68,5.940317341583577,80.97086278065947,5.844844520511524,0.0350000000000001,5.862865251109987,0.0180207305984634,0.024,0.0132275528054748,2024-09-02 13:00:00+00:00,0
0.1054000000000002,0.1310000100000002,205960.44,0.0787547885590269,0.0001030769493318,0.0579999999999998,238423.88,5.965238006187683,81.6479293719943,5.862865251109987,0.056,5.886483217628656,0.0236179665186684,0.0170000000000003,0.0249206646041058,2024-09-02 14:00:00+00:00,0
0.1025999999999999,0.1310000099999993,189220.414,0.0894597160292596,0.000105008730228,0.1080000000000005,171238.99,6.010678504640762,74.6769890765136,5.886483217628656,0.0169999999999994,5.921218788611502,0.0347355709828463,0.0059999999999993,0.0454404984530789,2024-09-02 15:00:00+00:00,0
0.0995999999999998,0.0900000099999998,197669.224,0.0913359283506034,0.0001050475619161,0.0190000000000001,192885.63,6.040258878480572,68.5636726301975,5.921218788611502,0.0189999999999992,5.948922950129968,0.0277041615184661,0.0520000000000004,0.0295803738398099,2024-09-02 16:00:00+00:00,0
0.0985999999999998,0.0750000100000001,177691.164,0.0919609354144554,0.0001051030342989,0.0210000000000007,98815.64,6.067694158860428,61.84209102320269,5.948922950129968,0.0039999999999995,5.975733223445973,0.0268102733160047,0.0499999999999998,0.0274352803798567,2024-09-02 17:00:00+00:00,0
0.0949999999999999,0.04800001,152304.55399999995,0.0935018254921455,0.0001057688838749,0.0359999999999995,60158.63,6.097270619145322,80.86640555722606,5.975733223445973,0.0100000000000006,6.003768793653176,0.0280355702072032,0.0019999999999997,0.0295764602848933,2024-09-02 18:00:00+00:00,0
0.0827999999999999,0.0700000100000002,117132.934,0.0862533431929053,0.0001050992650751,0.0449999999999999,62565.78,6.108452964358992,75.9321853720239,6.003768793653176,0.0130000000000007,6.022199621166086,0.0184308275129101,0.0119999999999995,0.0111823452136698,2024-09-02 19:00:00+00:00,0
0.0746000000000002,0.0900000100000007,96779.956,0.0840333849253021,0.0001048955790615,0.0449999999999999,69474.1,6.128339723269243,81.32528405792195,6.022199621166086,0.0190000000000001,6.044306338343941,0.0221067171778548,0.0260000000000006,0.0198867589102516,2024-09-02 20:00:00+00:00,0
