volume_ma_5,volume,atr_5,alt_btc_ratio,ema_14_prev,candle_range,ema_divergence,upper_wick,rsi_7_prev,low,upper_wick_ratio,ema_14_slope,ema_7_prev,volume_slope,ema_7,timestamp,binary_label
242250.406,152257.41,0.0189999999999999,2.359242823464152e-05,1.3689367321606778,0.0090000099999998,-0.0083418568378366,0.004,55.71423000005573,1.356,0.4444439506178381,-0.0010582309547571,1.3590488591574454,-143349.91,1.359536644368084,2024-09-02 06:00:00+00:00,1
193427.574,194747.74,0.0181999999999999,2.3423928446501784e-05,1.3678785012059207,0.02000001,-0.0085755511024017,0.0049999999999998,53.03024678610191,1.345,0.2499998750000569,-0.002650466827456,1.359536644368084,42490.32999999999,1.356652483276063,2024-09-02 07:00:00+00:00,1
263921.1,504589.95,0.0215999999999999,2.35462271692457e-05,1.3652280343784646,0.0280000099999998,-0.0062249340042888,0.0089999999999998,44.8717546022715,1.348,0.3214284566326926,0.0002362620828713,1.356652483276063,309842.21,1.3592393624570471,2024-09-02 08:00:00+00:00,1
416404.95199999993,934822.34,0.0245999999999999,2.393739293025024e-05,1.365464296461336,0.0390000099999999,-0.0008728684237058,0.0030000000000001,51.685352607025976,1.362,0.0769230571992191,0.0043380938051551,1.3592393624570471,430232.39,1.3689295218427853,2024-09-02 09:00:00+00:00,0
490561.70199999993,666391.07,0.0235999999999999,2.406898910758581e-05,1.369802390266491,0.02200001,0.0038017364844633,0.0090000000000001,69.99995545457378,1.395,0.4090907231405854,0.0050930146311345,1.3689295218427853,-268431.27,1.378697141382089,2024-09-02 10:00:00+00:00,0
565024.776,524572.78,0.0253999999999999,2.38266365707034e-05,1.3748954048976256,0.01800001,0.0048468384586244,0.0010000000000001,70.79641632080406,1.391,0.0555555246913813,0.0022806126803165,1.378697141382089,-141818.28999999992,1.3820228560365666,2024-09-02 11:00:00+00:00,0
650016.004,619703.88,0.0237999999999999,2.387234017776502e-05,1.3771760175779422,0.01200001,0.0055979267932082,0.008,73.39444827879471,1.39,0.666666111111574,0.0022431976562744,1.3820228560365666,95131.09999999998,1.3850171420274249,2024-09-02 12:00:00+00:00,0
601033.0279999999,259675.07,0.0215999999999999,2.380493224445964e-05,1.3794192152342166,0.0170000099999999,0.004849536650914,0.0049999999999998,68.81715250321855,1.383,0.29411747404854,0.0007441046354379,1.3850171420274249,-360028.81,1.3850128565205686,2024-09-02 13:00:00+00:00,0
548568.8039999999,672501.22,0.0189999999999999,2.385787668310664e-05,1.3801633198696546,0.02600001,0.0057180985033924,0.004,61.99995660003043,1.376,0.1538460946745789,0.0023782240173793,1.3850128565205686,412826.15,1.3882596423904263,2024-09-02 14:00:00+00:00,0
474348.092,295287.51,0.0172,2.388192693326163e-05,1.382541543887034,0.0130000100000001,0.0060920604240568,0.0090000000000001,74.99994750003675,1.394,0.6923071597637259,0.0020611274817288,1.3882596423904263,-377213.71,1.3906947317928195,2024-09-02 15:00:00+00:00,0
